purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
A_P01289,A_U1857,2025-05-30 08:47:00,P0028,other_accessories,airpods_cases,unknown,25.78,A_C02448
A_P01290,A_U0216,2025-09-12 23:21:00,P0024,earphones,unknown,unknown,38.82,A_C02449
A_P01291,A_U1490,2025-10-11 03:10:00,unknown,unknown,unknown,unknown,74.15,A_C02450
A_P01292,A_U2417,2025-11-29 21:07:00,P0018,kits_and_bundles,unknown,unknown,78.38,A_C02451
A_P01293,A_U0907,2025-03-31 06:08:00,P0003,retro_consoles,caseover_console,unknown,166.84,A_C02452
A_P01294,A_U0625,2025-04-18 05:26:00,P0018,kits_and_bundles,unknown,unknown,99.48,A_C02453
A_P01295,A_U1328,2025-11-15 10:55:00,P0025,other_accessories,airpods_cases,unknown,16.76,A_C02454
A_P01296,A_U1226,2025-12-16 11:48:00,P0005,retro_consoles,caseover_projector,unknown,163.07,A_C02456
A_P01297,A_U0146,2025-12-27 00:05:00,P0045,other_accessories,phone_cases,personalized_cases,27.69,A_C02457
A_P01298,A_U1772,2025-03-07 14:26:00,unknown,unknown,unknown,unknown,55.08,A_C02461
A_P01299,A_U1469,2025-09-17 15:27:00,P0055,other_accessories,phone_cases,men,9.13,A_C02462
A_P01300,A_U2104,2025-07-19 03:10:00,unknown,unknown,unknown,unknown,47.61,A_C02464
A_P01301,A_U0640,2025-09-07 23:08:00,P0043,other_accessories,phone_cases,football,20.37,A_C02467
A_P01302,A_U2132,2025-10-22 09:36:00,P0022,earphones,unknown,unknown,59.91,A_C02469
A_P01303,A_U1418,2025-06-27 23:55:00,P0001,retro_consoles,caseover_console,unknown,137.09,A_C02473
A_P01304,A_U1156,2025-03-10 02:54:00,P0008,retro_consoles,caseover_projector,unknown,178.8,A_C02478
A_P01305,A_U2015,2025-09-26 09:15:00,P0029,other_accessories,protection_accessories,unknown,26.72,A_C02479
A_P01306,A_U1472,2025-02-21 13:33:00,P0016,cameras_and_accessories,unknown,unknown,62.49,A_C02480
A_P01307,A_U0532,2025-04-01 01:08:00,P0054,other_accessories,phone_cases,men,25.8,A_C02481
A_P01308,A_U1767,2025-01-19 01:29:00,P0012,car_accessories,unknown,unknown,39.6,A_C02483
A_P01309,A_U1001,2025-11-09 13:08:00,P0043,other_accessories,phone_cases,football,18.27,A_C02486
A_P01310,A_U1560,2025-08-29 01:16:00,unknown,unknown,unknown,unknown,89.45,A_C02487
A_P01311,A_U1245,2025-09-15 20:44:00,P0011,car_accessories,unknown,unknown,45.96,A_C02489
A_P01312,A_U0949,2025-02-23 01:26:00,P0019,kits_and_bundles,unknown,unknown,137.35,A_C02491
A_P01313,A_U0112,2025-03-30 06:49:00,P0056,other_accessories,phone_cases,men,14.67,A_C02494
A_P01314,A_U0437,2025-09-15 02:15:00,unknown,unknown,unknown,unknown,28.43,A_C02495
A_P01315,A_U2126,2025-08-20 03:19:00,P0002,retro_consoles,caseover_console,unknown,162.82,A_C02499
A_P01316,A_U1139,2025-08-08 05:20:00,P0013,cameras_and_accessories,unknown,unknown,61.27,A_C02502
A_P01317,A_U2727,2025-08-10 22:23:00,P0008,retro_consoles,caseover_projector,unknown,164.58,A_C02503
A_P01318,A_U0960,2025-06-01 17:10:00,P0021,earphones,unknown,unknown,64.06,A_C02504
A_P01319,A_U1430,2025-11-14 10:19:00,P0037,other_accessories,phone_cases,all_phone_cases,15.04,A_C02507
A_P01320,A_U0321,2025-12-09 03:01:00,unknown,unknown,unknown,unknown,53.22,A_C02508
A_P01321,A_U2283,2025-08-30 23:55:00,P0020,kits_and_bundles,unknown,unknown,78.64,A_C02510
A_P01322,A_U1349,2025-01-30 19:36:00,P0037,other_accessories,phone_cases,all_phone_cases,10.25,A_C02513
A_P01323,A_U2728,2025-12-28 19:53:00,P0037,other_accessories,phone_cases,all_phone_cases,26.19,A_C02516
A_P01324,A_U1487,2025-12-25 02:46:00,unknown,unknown,unknown,unknown,57.1,A_C02518
A_P01325,A_U1629,2025-10-05 07:57:00,unknown,unknown,unknown,unknown,70.22,A_C02519
A_P01326,A_U0604,2025-03-22 01:40:00,P0007,retro_consoles,caseover_projector,unknown,163.43,A_C02521
A_P01327,A_U0417,2025-03-30 19:44:00,unknown,unknown,unknown,unknown,87.56,A_C02522
A_P01328,A_U1698,2025-10-12 11:48:00,P0017,kits_and_bundles,unknown,unknown,79.6,A_C02523
A_P01329,A_U0476,2025-01-29 16:37:00,P0002,retro_consoles,caseover_console,unknown,102.24,A_C02524
A_P01330,A_U1962,2025-12-03 20:30:00,P0011,car_accessories,unknown,unknown,35.31,A_C02526
A_P01331,A_U0477,2025-05-29 20:19:00,P0019,kits_and_bundles,unknown,unknown,84.89,A_C02527
A_P01332,A_U2003,2025-11-14 13:31:00,P0018,kits_and_bundles,unknown,unknown,127.41,A_C02529
A_P01333,A_U1604,2025-12-16 07:38:00,P0023,earphones,unknown,unknown,35.14,A_C02530
A_P01334,A_U2276,2025-05-01 09:35:00,P0054,other_accessories,phone_cases,men,26.88,A_C02531
A_P01335,A_U2368,2025-12-22 04:46:00,P0039,other_accessories,phone_cases,all_phone_cases,9.06,A_C02532
A_P01336,A_U2232,2025-05-07 19:43:00,P0012,car_accessories,unknown,unknown,48.7,A_C02534
A_P01337,A_U1341,2025-05-05 05:57:00,unknown,unknown,unknown,unknown,71.8,A_C02536
A_P01338,A_U0528,2025-06-07 09:00:00,P0007,retro_consoles,caseover_projector,unknown,158.39,A_C02537
A_P01339,A_U2353,2025-02-17 06:21:00,unknown,unknown,unknown,unknown,63.98,A_C02539
A_P01340,A_U1596,2025-02-14 03:06:00,P0027,other_accessories,airpods_cases,unknown,16.89,A_C02541
A_P01341,A_U2687,2025-02-14 15:26:00,P0012,car_accessories,unknown,unknown,29.76,A_C02542
A_P01342,A_U0075,2025-09-01 18:49:00,P0032,other_accessories,protection_accessories,unknown,27.13,A_C02543
A_P01343,A_U1897,2025-06-20 01:40:00,P0020,kits_and_bundles,unknown,unknown,71.69,A_C02547
A_P01344,A_U1470,2025-10-20 15:47:00,P0020,kits_and_bundles,unknown,unknown,140.28,A_C02548
A_P01345,A_U0538,2025-03-31 13:52:00,P0014,cameras_and_accessories,unknown,unknown,84.45,A_C02549
A_P01346,A_U1815,2025-04-16 21:24:00,P0021,earphones,unknown,unknown,51.31,A_C02550
A_P01347,A_U1358,2025-06-07 16:57:00,P0001,retro_consoles,caseover_console,unknown,177.28,A_C02551
A_P01348,A_U2438,2025-10-05 08:00:00,P0007,retro_consoles,caseover_projector,unknown,144.87,A_C02553
A_P01349,A_U2435,2025-02-07 13:18:00,unknown,unknown,unknown,unknown,74.85,A_C02555
A_P01350,A_U2237,2025-10-09 21:09:00,P0047,other_accessories,phone_cases,personalized_cases,20.7,A_C02557
A_P01351,A_U1269,2025-04-30 07:10:00,P0023,earphones,unknown,unknown,31.99,A_C02559
A_P01352,A_U1852,2025-10-22 09:49:00,P0021,earphones,unknown,unknown,33.48,A_C02560
A_P01353,A_U2567,2025-08-31 14:19:00,P0017,kits_and_bundles,unknown,unknown,134.29,A_C02561
A_P01354,A_U2036,2025-04-23 04:54:00,P0010,car_accessories,unknown,unknown,36.09,A_C02562
A_P01355,A_U0792,2025-04-04 14:24:00,P0007,retro_consoles,caseover_projector,unknown,122.33,A_C02564
A_P01356,A_U0056,2025-03-08 10:29:00,P0030,other_accessories,protection_accessories,unknown,33.1,A_C02565
A_P01357,A_U1463,2025-04-15 04:07:00,P0018,kits_and_bundles,unknown,unknown,152.82,A_C02568
A_P01358,A_U1088,2025-12-27 04:00:00,P0020,kits_and_bundles,unknown,unknown,151.31,A_C02569
A_P01359,A_U0605,2025-06-25 15:24:00,P0005,retro_consoles,caseover_projector,unknown,172.04,A_C02570
A_P01360,A_U2362,2025-09-04 17:20:00,P0038,other_accessories,phone_cases,all_phone_cases,27.46,A_C02574
A_P01361,A_U0708,2025-01-08 08:51:00,P0019,kits_and_bundles,unknown,unknown,102.5,A_C02577
A_P01362,A_U0173,2025-12-01 08:59:00,unknown,unknown,unknown,unknown,64.64,A_C02580
A_P01363,A_U0217,2025-12-03 20:01:00,P0020,kits_and_bundles,unknown,unknown,137.62,A_C02586
A_P01364,A_U0559,2025-07-08 16:59:00,unknown,unknown,unknown,unknown,20.96,A_C02587
A_P01365,A_U2627,2025-05-11 16:44:00,P0021,earphones,unknown,unknown,59.37,A_C02589
A_P01366,A_U0351,2025-12-21 02:14:00,P0018,kits_and_bundles,unknown,unknown,111.3,A_C02591
A_P01367,A_U0421,2025-05-04 19:36:00,P0012,car_accessories,unknown,unknown,45.08,A_C02592
A_P01368,A_U0003,2025-01-18 09:36:00,P0001,retro_consoles,caseover_console,unknown,151.54,A_C02594
A_P01369,A_U1368,2025-08-30 22:42:00,P0011,car_accessories,unknown,unknown,42.53,A_C02597
A_P01370,A_U2522,2025-10-11 09:59:00,P0033,other_accessories,chargers_and_others,unknown,9.06,A_C02598
A_P01371,A_U1501,2025-02-10 03:03:00,P0034,other_accessories,chargers_and_others,unknown,18.24,A_C02599
A_P01372,A_U2112,2025-02-02 17:30:00,P0014,cameras_and_accessories,unknown,unknown,46.88,A_C02602
A_P01373,A_U2529,2025-07-15 04:10:00,P0028,other_accessories,airpods_cases,unknown,10.44,A_C02603
A_P01374,A_U0635,2025-06-03 21:17:00,P0020,kits_and_bundles,unknown,unknown,143.93,A_C02607
A_P01375,A_U2212,2025-04-13 08:04:00,P0019,kits_and_bundles,unknown,unknown,153.87,A_C02609
A_P01376,A_U1889,2025-12-12 06:07:00,P0004,retro_consoles,caseover_console,unknown,173.04,A_C02612
A_P01377,A_U0558,2025-09-20 07:57:00,P0017,kits_and_bundles,unknown,unknown,153.97,A_C02613
A_P01378,A_U2382,2025-03-15 13:46:00,P0058,other_accessories,phone_cases,women,20.92,A_C02614
A_P01379,A_U0993,2025-06-28 03:12:00,unknown,unknown,unknown,unknown,84.42,A_C02615
A_P01380,A_U0255,2025-12-28 20:24:00,P0013,cameras_and_accessories,unknown,unknown,47.46,A_C02616
A_P01381,A_U1619,2025-05-13 11:47:00,P0010,car_accessories,unknown,unknown,20.96,A_C02620
A_P01382,A_U2744,2025-03-23 10:24:00,P0027,other_accessories,airpods_cases,unknown,32.79,A_C02624
A_P01383,A_U1839,2025-07-29 12:27:00,P0010,car_accessories,unknown,unknown,48.09,A_C02627
A_P01384,A_U2608,2025-09-16 18:56:00,P0036,other_accessories,chargers_and_others,unknown,9.51,A_C02628
A_P01385,A_U2612,2025-10-10 17:04:00,P0043,other_accessories,phone_cases,football,16.02,A_C02633
A_P01386,A_U1141,2025-07-31 20:02:00,P0025,other_accessories,airpods_cases,unknown,15.65,A_C02634
A_P01387,A_U2467,2025-04-20 11:26:00,P0008,retro_consoles,caseover_projector,unknown,144.53,A_C02635
A_P01388,A_U2429,2025-09-10 11:03:00,P0021,earphones,unknown,unknown,24.05,A_C02636
A_P01389,A_U1540,2025-02-08 15:45:00,P0032,other_accessories,protection_accessories,unknown,33.56,A_C02638
A_P01390,A_U1328,2025-11-10 10:28:00,P0012,car_accessories,unknown,unknown,51.21,A_C02642
A_P01391,A_U2170,2025-08-18 01:26:00,P0022,earphones,unknown,unknown,32.07,A_C02644
A_P01392,A_U1533,2025-06-25 01:55:00,P0007,retro_consoles,caseover_projector,unknown,134.37,A_C02645
A_P01393,A_U0691,2025-09-11 00:18:00,P0032,other_accessories,protection_accessories,unknown,23.55,A_C02647
A_P01394,A_U0956,2025-04-20 10:32:00,P0017,kits_and_bundles,unknown,unknown,106.34,A_C02651
A_P01395,A_U1704,2025-02-17 17:41:00,P0008,retro_consoles,caseover_projector,unknown,137.71,A_C02652
A_P01396,A_U0047,2025-11-09 15:47:00,P0030,other_accessories,protection_accessories,unknown,29.95,A_C02657
A_P01397,A_U0124,2025-02-27 07:29:00,P0021,earphones,unknown,unknown,21.6,A_C02658
A_P01398,A_U2064,2025-09-03 23:07:00,P0024,earphones,unknown,unknown,62.84,A_C02661
A_P01399,A_U2349,2025-08-31 02:14:00,P0022,earphones,unknown,unknown,36.67,A_C02662
A_P01400,A_U2142,2025-10-27 15:02:00,P0017,kits_and_bundles,unknown,unknown,95.35,A_C02664
A_P01401,A_U2553,2025-11-07 08:39:00,P0007,retro_consoles,caseover_projector,unknown,153.3,A_C02666
A_P01402,A_U2004,2025-04-01 05:36:00,P0024,earphones,unknown,unknown,35.11,A_C02669
A_P01403,A_U1275,2025-05-30 01:49:00,P0016,cameras_and_accessories,unknown,unknown,73.02,A_C02670
A_P01404,A_U0433,2025-06-13 11:43:00,P0019,kits_and_bundles,unknown,unknown,79.43,A_C02671
A_P01405,A_U1104,2025-04-05 23:43:00,P0015,cameras_and_accessories,unknown,unknown,82.73,A_C02672
A_P01406,A_U0091,2025-10-13 01:32:00,P0016,cameras_and_accessories,unknown,unknown,109.74,A_C02674
A_P01407,A_U2321,2025-05-17 15:48:00,P0054,other_accessories,phone_cases,men,28.94,A_C02676
A_P01408,A_U0088,2025-12-20 03:30:00,P0049,other_accessories,phone_cases,cars,9.88,A_C02679
A_P01409,A_U2361,2025-05-25 03:56:00,P0016,cameras_and_accessories,unknown,unknown,54.67,A_C02682
A_P01410,A_U1166,2025-09-14 15:27:00,P0020,kits_and_bundles,unknown,unknown,121.51,A_C02685
A_P01411,A_U0374,2025-09-24 11:48:00,P0005,retro_consoles,caseover_projector,unknown,149.08,A_C02686
A_P01412,A_U1384,2025-06-05 10:37:00,unknown,unknown,unknown,unknown,28.9,A_C02687
A_P01413,A_U2610,2025-11-27 12:49:00,unknown,unknown,unknown,unknown,68.96,A_C02688
A_P01414,A_U1933,2025-09-30 11:59:00,P0049,other_accessories,phone_cases,cars,18.22,A_C02689
A_P01415,A_U2611,2025-06-26 08:51:00,P0026,other_accessories,airpods_cases,unknown,33.91,A_C02690
A_P01416,A_U0608,2025-07-13 17:07:00,unknown,unknown,unknown,unknown,93.01,A_C02697
A_P01417,A_U1783,2025-06-12 09:01:00,P0004,retro_consoles,caseover_console,unknown,152.22,A_C02701
A_P01418,A_U1102,2025-10-16 10:41:00,P0032,other_accessories,protection_accessories,unknown,10.78,A_C02702
A_P01419,A_U2401,2025-04-17 18:22:00,P0007,retro_consoles,caseover_projector,unknown,132.18,A_C02703
A_P01420,A_U1816,2025-03-03 16:29:00,unknown,unknown,unknown,unknown,21.92,A_C02705
A_P01421,A_U2110,2025-05-21 15:51:00,P0024,earphones,unknown,unknown,20.91,A_C02706
A_P01422,A_U0218,2025-01-25 00:59:00,unknown,unknown,unknown,unknown,85.95,A_C02710
A_P01423,A_U2572,2025-05-14 03:44:00,P0024,earphones,unknown,unknown,39.79,A_C02714
A_P01424,A_U2514,2025-11-16 21:14:00,P0024,earphones,unknown,unknown,22.45,A_C02717
A_P01425,A_U2089,2025-05-22 07:56:00,unknown,unknown,unknown,unknown,49.75,A_C02718
A_P01426,A_U2660,2025-07-23 10:41:00,P0016,cameras_and_accessories,unknown,unknown,103.02,A_C02719
A_P01427,A_U2364,2025-09-15 14:52:00,P0001,retro_consoles,caseover_console,unknown,121.39,A_C02720
A_P01428,A_U1172,2025-05-15 09:06:00,P0010,car_accessories,unknown,unknown,18.58,A_C02723
A_P01429,A_U0840,2025-09-29 18:12:00,P0022,earphones,unknown,unknown,18.24,A_C02725
A_P01430,A_U0394,2025-07-03 15:22:00,P0002,retro_consoles,caseover_console,unknown,130.13,A_C02726
A_P01431,A_U1984,2025-12-28 12:48:00,P0049,other_accessories,phone_cases,cars,25.24,A_C02728
A_P01432,A_U2291,2025-02-13 09:55:00,P0039,other_accessories,phone_cases,all_phone_cases,29.4,A_C02729
A_P01433,A_U0958,2025-07-28 04:40:00,P0002,retro_consoles,caseover_console,unknown,124.31,A_C02730
A_P01434,A_U0360,2025-07-17 02:13:00,P0049,other_accessories,phone_cases,cars,34.37,A_C02731
A_P01435,A_U1121,2025-03-11 10:47:00,P0003,retro_consoles,caseover_console,unknown,99.91,A_C02732
A_P01436,A_U0982,2025-01-29 23:58:00,P0054,other_accessories,phone_cases,men,16.05,A_C02733
A_P01437,A_U0952,2025-05-18 23:27:00,P0014,cameras_and_accessories,unknown,unknown,80.31,A_C02734
A_P01438,A_U0241,2025-03-14 13:30:00,P0005,retro_consoles,caseover_projector,unknown,104.84,A_C02736
A_P01439,A_U0288,2025-08-30 11:55:00,P0010,car_accessories,unknown,unknown,49.27,A_C02738
A_P01440,A_U1704,2025-09-24 13:20:00,P0031,other_accessories,protection_accessories,unknown,29.21,A_C02739
A_P01441,A_U2220,2025-02-15 00:10:00,P0022,earphones,unknown,unknown,47.4,A_C02741
A_P01442,A_U1531,2025-01-13 01:43:00,P0039,other_accessories,phone_cases,all_phone_cases,21.54,A_C02742
A_P01443,A_U2288,2025-11-28 01:43:00,P0008,retro_consoles,caseover_projector,unknown,164.09,A_C02744
A_P01444,A_U0305,2025-10-10 00:17:00,P0032,other_accessories,protection_accessories,unknown,33.48,A_C02745
A_P01445,A_U0244,2025-12-22 10:18:00,P0008,retro_consoles,caseover_projector,unknown,99.09,A_C02748
A_P01446,A_U0906,2025-02-10 23:06:00,P0022,earphones,unknown,unknown,59.43,A_C02751
A_P01447,A_U1585,2025-08-20 03:36:00,P0005,retro_consoles,caseover_projector,unknown,166.62,A_C02752
A_P01448,A_U0175,2025-11-25 20:39:00,P0020,kits_and_bundles,unknown,unknown,117.93,A_C02754
A_P01449,A_U1080,2025-05-01 23:23:00,P0013,cameras_and_accessories,unknown,unknown,102.94,A_C02755
A_P01450,A_U1871,2025-04-16 11:05:00,P0014,cameras_and_accessories,unknown,unknown,63.05,A_C02756
A_P01451,A_U2460,2025-10-09 02:29:00,P0023,earphones,unknown,unknown,49.6,A_C02759
A_P01452,A_U1538,2025-11-12 09:30:00,unknown,unknown,unknown,unknown,75.68,A_C02760
A_P01453,A_U1266,2025-08-30 17:16:00,P0001,retro_consoles,caseover_console,unknown,123.09,A_C02765
A_P01454,A_U0360,2025-03-05 13:46:00,P0022,earphones,unknown,unknown,29.38,A_C02766
A_P01455,A_U0520,2025-09-24 02:30:00,P0049,other_accessories,phone_cases,cars,29.41,A_C02767
A_P01456,A_U2175,2025-02-05 17:55:00,P0001,retro_consoles,caseover_console,unknown,107.8,A_C02770
A_P01457,A_U0589,2025-03-27 20:30:00,P0007,retro_consoles,caseover_projector,unknown,104.92,A_C02773
A_P01458,A_U1909,2025-12-23 18:40:00,P0014,cameras_and_accessories,unknown,unknown,80.75,A_C02774
A_P01459,A_U1933,2025-02-12 12:50:00,P0020,kits_and_bundles,unknown,unknown,107.97,A_C02775
A_P01460,A_U2725,2025-02-23 18:55:00,unknown,unknown,unknown,unknown,77.17,A_C02776
A_P01461,A_U0559,2025-05-05 10:39:00,P0011,car_accessories,unknown,unknown,18.56,A_C02777
A_P01462,A_U1588,2025-02-01 03:10:00,P0014,cameras_and_accessories,unknown,unknown,110.21,A_C02778
A_P01463,A_U0875,2025-01-29 08:03:00,unknown,unknown,unknown,unknown,28.17,A_C02779
A_P01464,A_U1653,2025-01-26 14:09:00,P0019,kits_and_bundles,unknown,unknown,107.15,A_C02782
A_P01465,A_U2152,2025-03-15 17:32:00,P0010,car_accessories,unknown,unknown,32.88,A_C02785
A_P01466,A_U2642,2025-07-06 05:41:00,P0020,kits_and_bundles,unknown,unknown,134.82,A_C02787
A_P01467,A_U0548,2025-06-26 07:27:00,P0033,other_accessories,chargers_and_others,unknown,23.39,A_C02788
A_P01468,A_U2713,2025-10-31 03:49:00,unknown,unknown,unknown,unknown,31.45,A_C02789
A_P01469,A_U0428,2025-03-31 11:11:00,P0016,cameras_and_accessories,unknown,unknown,78.34,A_C02794
A_P01470,A_U1500,2025-07-14 02:29:00,P0011,car_accessories,unknown,unknown,46.65,A_C02795
A_P01471,A_U2275,2025-01-21 13:45:00,P0009,car_accessories,unknown,unknown,49.43,A_C02796
A_P01472,A_U0471,2025-05-02 10:06:00,P0056,other_accessories,phone_cases,men,28.23,A_C02797
A_P01473,A_U1691,2025-12-19 00:33:00,P0042,other_accessories,phone_cases,football,10.63,A_C02798
A_P01474,A_U1575,2025-10-31 09:05:00,P0058,other_accessories,phone_cases,women,17.25,A_C02799
A_P01475,A_U1972,2025-03-23 03:23:00,P0016,cameras_and_accessories,unknown,unknown,85.88,A_C02800
A_P01476,A_U1616,2025-02-28 17:01:00,P0004,retro_consoles,caseover_console,unknown,143.25,A_C02801
A_P01477,A_U0801,2025-02-19 12:15:00,P0039,other_accessories,phone_cases,all_phone_cases,13.55,A_C02803
A_P01478,A_U1113,2025-11-04 17:57:00,P0045,other_accessories,phone_cases,personalized_cases,29.83,A_C02807
A_P01479,A_U1081,2025-09-18 03:28:00,P0011,car_accessories,unknown,unknown,30.91,A_C02808
A_P01480,A_U1060,2025-04-01 14:50:00,P0032,other_accessories,protection_accessories,unknown,18.11,A_C02811
A_P01481,A_U2180,2025-03-26 11:20:00,P0011,car_accessories,unknown,unknown,54.11,A_C02812
A_P01482,A_U2150,2025-02-01 13:50:00,P0035,other_accessories,chargers_and_others,unknown,8.04,A_C02813
A_P01483,A_U2116,2025-03-20 22:25:00,P0018,kits_and_bundles,unknown,unknown,143.42,A_C02815
A_P01484,A_U2185,2025-03-01 21:43:00,P0019,kits_and_bundles,unknown,unknown,114.06,A_C02818
A_P01485,A_U2163,2025-06-15 19:56:00,unknown,unknown,unknown,unknown,34.13,A_C02821
A_P01486,A_U1635,2025-12-30 05:44:00,P0023,earphones,unknown,unknown,63.12,A_C02822
A_P01487,A_U0048,2025-06-06 15:22:00,P0045,other_accessories,phone_cases,personalized_cases,8.97,A_C02824
A_P01488,A_U1864,2025-07-27 17:38:00,unknown,unknown,unknown,unknown,52.0,A_C02825
A_P01489,A_U1773,2025-12-12 02:37:00,P0007,retro_consoles,caseover_projector,unknown,147.22,A_C02826
A_P01490,A_U0247,2025-10-24 13:32:00,P0022,earphones,unknown,unknown,18.21,A_C02833
A_P01491,A_U0228,2025-05-01 00:56:00,unknown,unknown,unknown,unknown,32.4,A_C02835
A_P01492,A_U2115,2025-05-27 17:37:00,P0029,other_accessories,protection_accessories,unknown,25.23,A_C02836
A_P01493,A_U1342,2025-03-28 06:45:00,P0009,car_accessories,unknown,unknown,34.15,A_C02837
A_P01494,A_U1154,2025-08-06 13:33:00,P0011,car_accessories,unknown,unknown,19.52,A_C02841
A_P01495,A_U1852,2025-09-02 05:27:00,P0006,retro_consoles,caseover_projector,unknown,107.61,A_C02844
A_P01496,A_U0433,2025-06-05 16:40:00,unknown,unknown,unknown,unknown,89.41,A_C02847
A_P01497,A_U1845,2025-06-10 14:58:00,P0032,other_accessories,protection_accessories,unknown,26.35,A_C02848
A_P01498,A_U2291,2025-04-07 20:52:00,P0015,cameras_and_accessories,unknown,unknown,105.92,A_C02854
A_P01499,A_U2738,2025-09-04 20:15:00,P0002,retro_consoles,caseover_console,unknown,126.6,A_C02855
A_P01500,A_U0778,2025-09-25 21:27:00,P0009,car_accessories,unknown,unknown,38.1,A_C02857
A_P01501,A_U0407,2025-10-15 09:06:00,P0028,other_accessories,airpods_cases,unknown,13.01,A_C02859
A_P01502,A_U0764,2025-09-14 19:00:00,P0011,car_accessories,unknown,unknown,46.36,A_C02860
A_P01503,A_U0682,2025-10-22 13:42:00,P0005,retro_consoles,caseover_projector,unknown,118.17,A_C02861
A_P01504,A_U2321,2025-03-15 15:25:00,P0059,other_accessories,phone_cases,women,14.73,A_C02862
A_P01505,A_U0262,2025-12-05 13:11:00,P0010,car_accessories,unknown,unknown,27.85,A_C02865
A_P01506,A_U1343,2025-08-25 11:47:00,P0024,earphones,unknown,unknown,41.61,A_C02868
A_P01507,A_U2301,2025-09-04 09:00:00,P0029,other_accessories,protection_accessories,unknown,25.26,A_C02869
A_P01508,A_U2465,2025-04-16 08:28:00,P0017,kits_and_bundles,unknown,unknown,137.97,A_C02870
A_P01509,A_U0728,2025-01-11 22:47:00,P0043,other_accessories,phone_cases,football,16.8,A_C02871
A_P01510,A_U2587,2025-07-21 05:55:00,P0015,cameras_and_accessories,unknown,unknown,67.16,A_C02872
A_P01511,A_U1683,2025-09-09 19:25:00,unknown,unknown,unknown,unknown,18.24,A_C02874
A_P01512,A_U2071,2025-08-05 11:51:00,P0020,kits_and_bundles,unknown,unknown,119.33,A_C02875
A_P01513,A_U1665,2025-05-22 01:29:00,unknown,unknown,unknown,unknown,32.25,A_C02876
A_P01514,A_U2064,2025-10-02 20:23:00,P0026,other_accessories,airpods_cases,unknown,19.56,A_C02877
A_P01515,A_U0045,2025-08-08 11:55:00,P0036,other_accessories,chargers_and_others,unknown,10.98,A_C02878
A_P01516,A_U1831,2025-03-29 22:19:00,P0035,other_accessories,chargers_and_others,unknown,19.1,A_C02879
A_P01517,A_U1631,2025-11-08 09:54:00,P0002,retro_consoles,caseover_console,unknown,123.2,A_C02880
A_P01518,A_U0614,2025-06-05 22:46:00,P0007,retro_consoles,caseover_projector,unknown,170.59,A_C02881
A_P01519,A_U0769,2025-07-09 07:08:00,P0012,car_accessories,unknown,unknown,50.22,A_C02884
A_P01520,A_U1715,2025-04-28 23:31:00,P0020,kits_and_bundles,unknown,unknown,85.01,A_C02885
A_P01521,A_U1086,2025-05-18 05:30:00,unknown,unknown,unknown,unknown,40.84,A_C02886
A_P01522,A_U1249,2025-07-05 04:59:00,P0015,cameras_and_accessories,unknown,unknown,59.22,A_C02887
A_P01523,A_U1155,2025-02-27 12:02:00,P0005,retro_consoles,caseover_projector,unknown,132.47,A_C02889
A_P01524,A_U0151,2025-05-06 16:10:00,unknown,unknown,unknown,unknown,72.69,A_C02892
A_P01525,A_U2416,2025-02-16 14:47:00,P0010,car_accessories,unknown,unknown,19.03,A_C02893
A_P01526,A_U2467,2025-09-11 16:38:00,P0014,cameras_and_accessories,unknown,unknown,84.97,A_C02894
A_P01527,A_U2655,2025-04-07 23:03:00,P0016,cameras_and_accessories,unknown,unknown,100.13,A_C02896
A_P01528,A_U0266,2025-02-14 18:21:00,P0052,other_accessories,phone_cases,cars,23.87,A_C02897
A_P01529,A_U0279,2025-08-31 01:19:00,P0009,car_accessories,unknown,unknown,42.67,A_C02898
A_P01530,A_U2716,2025-06-12 08:06:00,P0014,cameras_and_accessories,unknown,unknown,106.55,A_C02903
A_P01531,A_U2418,2025-06-05 04:57:00,P0015,cameras_and_accessories,unknown,unknown,55.41,A_C02906
A_P01532,A_U2011,2025-02-06 10:55:00,P0010,car_accessories,unknown,unknown,38.6,A_C02907
A_P01533,A_U0163,2025-04-14 16:58:00,P0040,other_accessories,phone_cases,all_phone_cases,9.44,A_C02908
A_P01534,A_U2451,2025-09-26 20:24:00,P0008,retro_consoles,caseover_projector,unknown,119.68,A_C02909
A_P01535,A_U1296,2025-04-18 12:38:00,P0004,retro_consoles,caseover_console,unknown,112.99,A_C02912
A_P01536,A_U2134,2025-07-11 18:48:00,unknown,unknown,unknown,unknown,16.25,A_C02916
A_P01537,A_U0878,2025-12-28 18:18:00,P0010,car_accessories,unknown,unknown,50.85,A_C02919
A_P01538,A_U1688,2025-05-01 21:27:00,unknown,unknown,unknown,unknown,91.92,A_C02921
A_P01539,A_U1465,2025-02-09 12:12:00,unknown,unknown,unknown,unknown,46.95,A_C02925
A_P01540,A_U1569,2025-07-31 00:15:00,P0013,cameras_and_accessories,unknown,unknown,92.19,A_C02926
A_P01541,A_U2261,2025-02-23 12:12:00,P0024,earphones,unknown,unknown,45.85,A_C02928
A_P01542,A_U0698,2025-02-20 13:05:00,P0048,other_accessories,phone_cases,personalized_cases,15.84,A_C02929
A_P01543,A_U2073,2025-08-24 10:42:00,unknown,unknown,unknown,unknown,52.07,A_C02932
