contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season
A_C0379,A_U0188,2025-01-04 14:57:00,2025-01-04 15:53:00,56,1,general_contact,vip,P0023,earphones,unknown,unknown,0,0
A_C0380,A_U0115,2025-01-08 21:01:00,2025-01-08 21:29:00,28,1,product_page,one_time,P0018,kits_and_bundles,unknown,unknown,0,0
A_C0381,A_U0014,2025-01-06 20:31:00,2025-01-07 19:46:00,1395,1,product_page,two_times,P0051,other_accessories,phone_cases,cars,0,0
A_C0382,A_U0246,2025-01-05 13:53:00,2025-01-05 16:17:00,144,1,product_page,two_times,P0043,other_accessories,phone_cases,football,0,0
A_C0383,A_U0304,2025-04-25 08:24:00,2025-04-25 22:26:00,842,1,product_page,one_time,P0024,earphones,unknown,unknown,1,0
A_C0384,A_U0092,2025-09-21 19:31:00,2025-09-21 21:10:00,99,0,general_contact,one_time,P0009,car_accessories,unknown,unknown,0,1
A_C0385,A_U0336,2025-12-24 12:10:00,2025-12-25 00:53:00,763,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1
A_C0386,A_U0228,2025-02-10 18:44:00,2025-02-11 02:58:00,494,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0
A_C0387,A_U0213,2025-11-01 16:22:00,2025-11-02 01:08:00,526,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,1,1
A_C0388,A_U0259,2025-08-14 15:40:00,2025-08-15 21:20:00,1780,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,0
A_C0389,A_U0125,2025-08-26 21:30:00,2025-08-26 22:40:00,70,1,product_page,lead,P0020,kits_and_bundles,unknown,unknown,1,0
A_C0390,A_U0158,2025-09-21 14:29:00,2025-09-21 18:02:00,213,0,general_contact,one_time,P0043,other_accessories,phone_cases,football,0,1
A_C0391,A_U0179,2025-11-13 20:20:00,2025-11-16 07:26:00,3546,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1
A_C0392,A_U0296,2025-11-04 10:13:00,2025-11-05 03:53:00,1060,0,product_page,one_time,P0049,other_accessories,phone_cases,cars,0,1
A_C0393,A_U0214,2025-02-24 15:29:00,2025-02-24 16:59:00,90,1,general_contact,two_times,P0020,kits_and_bundles,unknown,unknown,0,0
A_C0394,A_U0355,2025-12-15 13:06:00,2025-12-18 13:38:00,4352,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,1
A_C0395,A_U0003,2025-01-18 16:57:00,2025-01-18 17:21:00,24,0,product_page,two_times,P0012,car_accessories,unknown,unknown,0,0
A_C0396,A_U0294,2025-11-25 22:51:00,2025-11-26 09:41:00,650,1,product_page,one_time,P0049,other_accessories,phone_cases,cars,1,1
A_C0397,A_U0058,2025-08-17 17:09:00,2025-08-20 07:26:00,3737,0,general_contact,one_time,P0058,other_accessories,phone_cases,women,0,0
A_C0398,A_U0141,2025-02-09 16:19:00,2025-02-09 17:33:00,74,1,product_page,one_time,P0003,retro_consoles,caseover_console,unknown,0,0
A_C0399,A_U0010,2025-12-27 11:57:00,2025-12-27 12:57:00,60,1,product_page,two_times,P0008,retro_consoles,caseover_projector,unknown,1,1
A_C0400,A_U0237,2025-09-09 09:35:00,2025-09-12 14:12:00,4597,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1
A_C0401,A_U0176,2025-05-22 14:56:00,2025-05-23 13:47:00,1371,0,general_contact,one_time,P0023,earphones,unknown,unknown,0,0
A_C0402,A_U0319,2025-09-06 13:15:00,2025-09-06 20:10:00,415,1,product_page,lead,P0026,other_accessories,airpods_cases,unknown,0,1
A_C0403,A_U0167,2025-07-18 22:00:00,2025-07-18 22:54:00,54,1,product_page,vip,P0014,cameras_and_accessories,unknown,unknown,0,0
A_C0404,A_U0351,2025-10-06 10:36:00,2025-10-06 14:49:00,253,0,general_contact,lead,P0024,earphones,unknown,unknown,0,0
A_C0405,A_U0207,2025-12-04 18:43:00,2025-12-04 20:42:00,119,0,product_page,lead,P0022,earphones,unknown,unknown,0,1
A_C0406,A_U0063,2025-12-01 11:40:00,2025-12-03 00:24:00,2204,1,product_page,vip,P0056,other_accessories,phone_cases,men,1,1
A_C0407,A_U0289,2025-11-06 17:37:00,2025-11-09 11:26:00,3949,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1
A_C0408,A_U0235,2025-08-26 13:22:00,2025-08-26 14:51:00,89,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,1,0
A_C0409,A_U0209,2025-11-22 13:46:00,2025-11-22 14:14:00,28,1,product_page,lead,P0046,other_accessories,phone_cases,personalized_cases,0,1
A_C0410,A_U0059,2025-11-20 21:32:00,2025-11-21 07:21:00,589,0,product_page,vip,P0005,retro_consoles,caseover_projector,unknown,0,1
A_C0411,A_U0107,2025-12-06 11:22:00,2025-12-06 12:59:00,97,1,product_page,one_time,P0006,retro_consoles,caseover_projector,unknown,0,1
A_C0412,A_U0176,2025-07-28 15:53:00,2025-07-29 02:13:00,620,1,product_page,vip,P0006,retro_consoles,caseover_projector,unknown,1,0
A_C0413,A_U0066,2025-03-02 14:53:00,2025-03-02 15:38:00,45,1,product_page,lead,P0010,car_accessories,unknown,unknown,1,0
A_C0414,A_U0025,2025-01-12 19:51:00,2025-01-13 06:06:00,615,1,product_page,lead,P0019,kits_and_bundles,unknown,unknown,0,0
A_C0415,A_U0285,2025-11-16 12:52:00,2025-11-16 20:00:00,428,1,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,0,1
A_C0416,A_U0238,2025-03-09 08:21:00,2025-03-10 16:18:00,1917,0,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,0,0
A_C0417,A_U0111,2025-09-24 21:25:00,2025-09-24 21:45:00,20,1,product_page,two_times,P0010,car_accessories,unknown,unknown,0,1
A_C0418,A_U0324,2025-11-04 18:42:00,2025-11-04 18:56:00,14,1,product_page,one_time,P0010,car_accessories,unknown,unknown,0,1
A_C0419,A_U0242,2025-12-24 21:38:00,2025-12-25 00:02:00,144,0,product_page,one_time,P0056,other_accessories,phone_cases,men,0,1
A_C0420,A_U0218,2025-12-09 14:09:00,2025-12-10 04:15:00,846,0,product_page,lead,P0001,retro_consoles,caseover_console,unknown,0,1
A_C0421,A_U0058,2025-05-27 10:04:00,2025-05-27 18:37:00,513,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,1,0
A_C0422,A_U0352,2025-09-10 18:53:00,2025-09-10 20:00:00,67,1,product_page,one_time,P0022,earphones,unknown,unknown,0,1
A_C0423,A_U0259,2025-12-07 14:18:00,2025-12-08 01:23:00,665,1,product_page,vip,P0003,retro_consoles,caseover_console,unknown,0,1
A_C0424,A_U0008,2025-12-07 15:37:00,2025-12-07 19:05:00,208,1,product_page,lead,P0044,other_accessories,phone_cases,football,0,1
A_C0425,A_U0067,2025-06-23 14:08:00,2025-06-26 14:02:00,4314,0,product_page,lead,P0042,other_accessories,phone_cases,football,0,0
A_C0426,A_U0212,2025-09-08 17:10:00,2025-09-10 14:32:00,2722,0,general_contact,lead,P0042,other_accessories,phone_cases,football,0,1
A_C0427,A_U0227,2025-11-15 13:51:00,2025-11-15 16:51:00,180,0,product_page,one_time,P0039,other_accessories,phone_cases,all_phone_cases,0,1
A_C0428,A_U0324,2025-12-23 14:30:00,2025-12-23 14:49:00,19,1,product_page,one_time,P0014,cameras_and_accessories,unknown,unknown,0,1
A_C0429,A_U0247,2025-09-17 15:55:00,2025-09-18 11:11:00,1156,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1
A_C0430,A_U0278,2025-01-16 19:04:00,2025-01-17 04:13:00,549,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0
A_C0431,A_U0189,2025-07-28 08:59:00,2025-08-01 07:33:00,5674,1,product_page,vip,P0011,car_accessories,unknown,unknown,1,0
A_C0432,A_U0030,2025-02-08 19:18:00,2025-02-08 19:27:00,9,0,product_page,lead,P0007,retro_consoles,caseover_projector,unknown,0,0
A_C0433,A_U0084,2025-10-13 21:49:00,2025-10-14 21:11:00,1402,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0
A_C0434,A_U0093,2025-12-27 13:01:00,2025-12-30 23:20:00,4939,0,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,1,1
A_C0435,A_U0168,2025-09-19 09:29:00,2025-09-19 20:59:00,690,1,product_page,two_times,P0022,earphones,unknown,unknown,0,1
A_C0436,A_U0237,2025-04-08 21:27:00,2025-04-12 20:06:00,5679,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
A_C0437,A_U0308,2025-05-21 14:34:00,2025-05-21 21:01:00,387,0,product_page,lead,P0011,car_accessories,unknown,unknown,0,0
A_C0438,A_U0008,2025-01-03 17:55:00,2025-01-06 00:51:00,3296,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
A_C0439,A_U0160,2025-08-13 14:19:00,2025-08-13 17:42:00,203,1,product_page,two_times,P0022,earphones,unknown,unknown,0,0
A_C0440,A_U0015,2025-11-07 22:57:00,2025-11-08 08:16:00,559,1,general_contact,vip,P0044,other_accessories,phone_cases,football,0,1
A_C0441,A_U0159,2025-04-21 20:56:00,2025-04-23 02:38:00,1782,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
A_C0442,A_U0198,2025-10-09 11:08:00,2025-10-09 21:18:00,610,1,product_page,one_time,P0008,retro_consoles,caseover_projector,unknown,0,0
A_C0443,A_U0137,2025-05-24 18:18:00,2025-05-24 20:36:00,138,1,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,0
A_C0444,A_U0249,2025-03-07 19:17:00,2025-03-07 23:08:00,231,1,product_page,lead,P0044,other_accessories,phone_cases,football,0,0
A_C0445,A_U0143,2025-10-05 16:54:00,2025-10-05 19:16:00,142,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
A_C0446,A_U0126,2025-03-12 12:42:00,2025-03-14 03:25:00,2323,0,general_contact,lead,P0011,car_accessories,unknown,unknown,0,0
A_C0447,A_U0329,2025-08-27 10:01:00,2025-08-27 18:29:00,508,1,general_contact,lead,P0040,other_accessories,phone_cases,all_phone_cases,1,0
A_C0448,A_U0055,2025-06-05 17:04:00,2025-06-05 22:50:00,346,0,general_contact,vip,P0008,retro_consoles,caseover_projector,unknown,0,0
A_C0449,A_U0177,2025-11-21 22:37:00,2025-11-21 22:48:00,11,1,product_page,vip,P0024,earphones,unknown,unknown,0,1
A_C0450,A_U0153,2025-02-07 09:32:00,2025-02-07 12:12:00,160,0,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,0,0
A_C0451,A_U0047,2025-03-25 09:21:00,2025-03-25 09:45:00,24,1,product_page,vip,P0039,other_accessories,phone_cases,all_phone_cases,1,0
A_C0452,A_U0072,2025-05-27 15:00:00,2025-05-27 15:59:00,59,0,product_page,lead,P0046,other_accessories,phone_cases,personalized_cases,1,0
A_C0453,A_U0007,2025-12-26 21:51:00,2025-12-27 03:29:00,338,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,1,1
A_C0454,A_U0278,2025-12-12 10:04:00,2025-12-12 10:39:00,35,1,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,1
A_C0455,A_U0113,2025-07-21 20:19:00,2025-07-21 22:38:00,139,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
A_C0456,A_U0068,2025-02-01 08:24:00,2025-02-01 19:08:00,644,0,product_page,two_times,P0009,car_accessories,unknown,unknown,1,0
A_C0457,A_U0261,2025-03-05 19:32:00,2025-03-05 22:46:00,194,1,product_page,two_times,P0036,other_accessories,chargers_and_others,unknown,0,0
A_C0458,A_U0170,2025-05-20 09:43:00,2025-05-20 10:13:00,30,0,product_page,vip,P0051,other_accessories,phone_cases,cars,0,0
A_C0459,A_U0207,2025-04-23 18:51:00,2025-04-23 19:05:00,14,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
A_C0460,A_U0261,2025-09-13 09:25:00,2025-09-13 15:58:00,393,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
A_C0461,A_U0099,2025-10-02 21:31:00,2025-10-02 22:37:00,66,1,general_contact,lead,unknown,unknown,unknown,unknown,1,0
A_C0462,A_U0171,2025-09-22 15:55:00,2025-09-22 18:17:00,142,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
A_C0463,A_U0202,2025-11-26 18:42:00,2025-11-26 19:40:00,58,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1
A_C0464,A_U0112,2025-06-11 20:49:00,2025-06-14 11:25:00,3756,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,0,0
A_C0465,A_U0282,2025-01-23 16:04:00,2025-01-27 03:39:00,5015,0,general_contact,lead,P0017,kits_and_bundles,unknown,unknown,0,0
A_C0466,A_U0212,2025-03-24 11:12:00,2025-03-25 06:07:00,1135,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0
A_C0467,A_U0257,2025-09-11 22:57:00,2025-09-11 23:32:00,35,1,product_page,lead,P0015,cameras_and_accessories,unknown,unknown,0,1
A_C0468,A_U0194,2025-10-07 10:19:00,2025-10-07 13:04:00,165,0,product_page,vip,P0006,retro_consoles,caseover_projector,unknown,0,0
A_C0469,A_U0013,2025-04-11 17:40:00,2025-04-15 15:06:00,5606,0,product_page,one_time,P0011,car_accessories,unknown,unknown,0,0
A_C0470,A_U0318,2025-10-27 14:00:00,2025-10-28 13:58:00,1438,0,product_page,lead,P0038,other_accessories,phone_cases,all_phone_cases,1,0
A_C0471,A_U0106,2025-12-07 21:11:00,2025-12-07 21:54:00,43,1,general_contact,one_time,P0025,other_accessories,airpods_cases,unknown,0,1
A_C0472,A_U0146,2025-09-08 09:41:00,2025-09-08 10:37:00,56,1,product_page,vip,P0007,retro_consoles,caseover_projector,unknown,0,1
A_C0473,A_U0111,2025-10-04 21:19:00,2025-10-04 22:58:00,99,1,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,0
A_C0474,A_U0145,2025-07-12 08:34:00,2025-07-12 09:18:00,44,1,product_page,vip,P0002,retro_consoles,caseover_console,unknown,0,0
A_C0475,A_U0014,2025-07-24 17:41:00,2025-07-25 13:36:00,1195,1,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,0,0
A_C0476,A_U0205,2025-10-28 09:56:00,2025-10-28 20:36:00,640,0,product_page,vip,P0053,other_accessories,phone_cases,men,1,0
A_C0477,A_U0058,2025-09-04 18:10:00,2025-09-06 12:50:00,2560,0,product_page,two_times,P0038,other_accessories,phone_cases,all_phone_cases,0,1
A_C0478,A_U0336,2025-12-07 22:32:00,2025-12-08 08:06:00,574,1,general_contact,lead,P0024,earphones,unknown,unknown,0,1
A_C0479,A_U0063,2025-07-27 19:47:00,2025-07-28 09:56:00,849,0,general_contact,lead,P0017,kits_and_bundles,unknown,unknown,1,0
A_C0480,A_U0345,2025-07-19 19:12:00,2025-07-20 01:36:00,384,1,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0
A_C0481,A_U0170,2025-07-28 11:03:00,2025-07-31 13:54:00,4491,0,general_contact,one_time,P0055,other_accessories,phone_cases,men,1,0
A_C0482,A_U0233,2025-04-20 15:28:00,2025-04-20 16:39:00,71,0,product_page,one_time,P0023,earphones,unknown,unknown,0,0
A_C0483,A_U0185,2025-05-26 16:31:00,2025-05-26 16:40:00,9,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0
A_C0484,A_U0244,2025-10-03 15:11:00,2025-10-03 17:28:00,137,0,product_page,lead,P0024,earphones,unknown,unknown,0,0
A_C0485,A_U0147,2025-09-23 20:38:00,2025-09-24 12:33:00,955,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,0,1
A_C0486,A_U0292,2025-02-28 20:47:00,2025-03-03 09:25:00,3638,0,product_page,one_time,P0006,retro_consoles,caseover_projector,unknown,1,0
A_C0487,A_U0202,2025-10-04 21:46:00,2025-10-04 23:06:00,80,1,general_contact,one_time,P0021,earphones,unknown,unknown,0,0
A_C0488,A_U0015,2025-12-11 09:30:00,2025-12-13 09:45:00,2895,1,product_page,two_times,P0020,kits_and_bundles,unknown,unknown,0,1
A_C0489,A_U0284,2025-01-27 20:48:00,2025-01-27 22:42:00,114,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,1,0
A_C0490,A_U0127,2025-12-16 15:40:00,2025-12-17 01:01:00,561,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
A_C0491,A_U0021,2025-10-04 11:12:00,2025-10-05 03:57:00,1005,0,product_page,two_times,P0014,cameras_and_accessories,unknown,unknown,0,0
A_C0492,A_U0237,2025-11-14 21:24:00,2025-11-14 22:26:00,62,1,product_page,two_times,P0008,retro_consoles,caseover_projector,unknown,0,1
A_C0493,A_U0342,2025-09-10 08:49:00,2025-09-10 09:25:00,36,1,product_page,lead,P0025,other_accessories,airpods_cases,unknown,0,1
A_C0494,A_U0249,2025-10-17 08:29:00,2025-10-17 15:42:00,433,1,product_page,vip,P0035,other_accessories,chargers_and_others,unknown,0,0
A_C0495,A_U0274,2025-09-27 15:15:00,2025-09-27 15:34:00,19,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1
A_C0496,A_U0118,2025-09-26 22:37:00,2025-09-26 23:01:00,24,1,product_page,vip,P0037,other_accessories,phone_cases,all_phone_cases,1,1
A_C0497,A_U0192,2025-11-22 11:09:00,2025-11-22 11:45:00,36,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,0,1
A_C0498,A_U0009,2025-06-11 08:40:00,2025-06-12 03:17:00,1117,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,0
A_C0499,A_U0164,2025-11-03 08:45:00,2025-11-04 02:07:00,1042,0,product_page,two_times,P0010,car_accessories,unknown,unknown,0,1
A_C0500,A_U0242,2025-10-23 21:35:00,2025-10-24 11:28:00,833,1,product_page,vip,P0008,retro_consoles,caseover_projector,unknown,0,0
