purchase_id,customer_id,purchase_datetime,product_id,product_category,product_subcategory,product_collection,purchase_value,related_contact_id
B_P00513,B_U2750,2025-02-01 19:28:00,unknown,unknown,unknown,unknown,66.9,B_C01484
B_P00514,B_U0831,2025-05-08 16:54:00,P0021,earphones,unknown,unknown,47.97,B_C01491
B_P00515,B_U0405,2025-03-27 07:43:00,P0004,retro_consoles,caseover_console,unknown,135.46,B_C01493
B_P00516,B_U1909,2025-12-19 02:14:00,P0011,car_accessories,unknown,unknown,21.82,B_C01494
B_P00517,B_U0026,2025-05-26 14:25:00,P0010,car_accessories,unknown,unknown,51.23,B_C01496
B_P00518,B_U1569,2025-02-28 17:11:00,P0040,other_accessories,phone_cases,all_phone_cases,29.01,B_C01508
B_P00519,B_U1760,2025-05-13 12:11:00,P0004,retro_consoles,caseover_console,unknown,103.7,B_C01509
B_P00520,B_U0492,2025-04-19 09:12:00,P0021,earphones,unknown,unknown,18.47,B_C01516
B_P00521,B_U1946,2025-11-30 05:29:00,P0019,kits_and_bundles,unknown,unknown,74.67,B_C01519
B_P00522,B_U2092,2025-03-11 09:30:00,P0035,other_accessories,chargers_and_others,unknown,13.83,B_C01522
B_P00523,B_U1012,2025-05-07 00:01:00,P0013,cameras_and_accessories,unknown,unknown,84.04,B_C01524
B_P00524,B_U0212,2025-02-12 18:24:00,unknown,unknown,unknown,unknown,40.42,B_C01528
B_P00525,B_U2750,2025-07-28 14:44:00,P0021,earphones,unknown,unknown,38.38,B_C01531
B_P00526,B_U2407,2025-11-27 23:42:00,P0020,kits_and_bundles,unknown,unknown,105.87,B_C01532
B_P00527,B_U2316,2025-06-15 14:02:00,P0004,retro_consoles,caseover_console,unknown,169.24,B_C01538
B_P00528,B_U0237,2025-01-08 03:02:00,P0013,cameras_and_accessories,unknown,unknown,75.34,B_C01542
B_P00529,B_U2110,2025-10-12 11:16:00,P0027,other_accessories,airpods_cases,unknown,22.52,B_C01546
B_P00530,B_U0690,2025-08-10 03:40:00,P0054,other_accessories,phone_cases,men,12.15,B_C01547
B_P00531,B_U2414,2025-09-22 04:26:00,P0028,other_accessories,airpods_cases,unknown,34.71,B_C01548
B_P00532,B_U0456,2025-05-19 20:26:00,P0019,kits_and_bundles,unknown,unknown,124.48,B_C01556
B_P00533,B_U1260,2025-06-13 19:52:00,P0013,cameras_and_accessories,unknown,unknown,56.7,B_C01557
B_P00534,B_U0047,2025-05-21 09:25:00,P0051,other_accessories,phone_cases,cars,12.67,B_C01562
B_P00535,B_U0264,2025-08-20 18:04:00,P0007,retro_consoles,caseover_projector,unknown,125.22,B_C01574
B_P00536,B_U0218,2025-06-13 02:22:00,P0018,kits_and_bundles,unknown,unknown,154.77,B_C01575
B_P00537,B_U0267,2025-04-04 20:11:00,P0043,other_accessories,phone_cases,football,34.96,B_C01584
B_P00538,B_U2309,2025-04-01 17:34:00,unknown,unknown,unknown,unknown,65.58,B_C01589
B_P00539,B_U0040,2025-09-16 15:32:00,P0010,car_accessories,unknown,unknown,21.05,B_C01590
B_P00540,B_U1592,2025-08-01 17:54:00,unknown,unknown,unknown,unknown,85.24,B_C01594
B_P00541,B_U0604,2025-08-31 02:34:00,P0039,other_accessories,phone_cases,all_phone_cases,32.34,B_C01599
B_P00542,B_U1018,2025-05-09 11:13:00,unknown,unknown,unknown,unknown,51.33,B_C01600
B_P00543,B_U0971,2025-06-22 04:17:00,P0021,earphones,unknown,unknown,63.1,B_C01608
B_P00544,B_U0015,2025-07-03 17:13:00,P0007,retro_consoles,caseover_projector,unknown,162.75,B_C01609
B_P00545,B_U0561,2025-08-11 22:17:00,P0021,earphones,unknown,unknown,64.52,B_C01611
B_P00546,B_U2678,2025-05-19 17:35:00,P0004,retro_consoles,caseover_console,unknown,136.4,B_C01618
B_P00547,B_U2164,2025-09-09 11:05:00,P0024,earphones,unknown,unknown,23.79,B_C01619
B_P00548,B_U0730,2025-04-27 17:41:00,P0003,retro_consoles,caseover_console,unknown,115.86,B_C01620
B_P00549,B_U2703,2025-02-25 11:19:00,P0012,car_accessories,unknown,unknown,50.48,B_C01621
B_P00550,B_U1470,2025-09-09 12:10:00,P0055,other_accessories,phone_cases,men,8.84,B_C01623
B_P00551,B_U2276,2025-07-07 17:47:00,P0024,earphones,unknown,unknown,38.38,B_C01624
B_P00552,B_U1557,2025-06-20 02:12:00,P0022,earphones,unknown,unknown,27.29,B_C01625
B_P00553,B_U0549,2025-02-17 18:54:00,P0018,kits_and_bundles,unknown,unknown,127.69,B_C01626
B_P00554,B_U1187,2025-02-04 04:07:00,P0001,retro_consoles,caseover_console,unknown,155.42,B_C01628
B_P00555,B_U0356,2025-07-19 06:56:00,P0004,retro_consoles,caseover_console,unknown,113.37,B_C01631
B_P00556,B_U0948,2025-12-13 06:45:00,P0020,kits_and_bundles,unknown,unknown,113.19,B_C01635
B_P00557,B_U1109,2025-12-23 10:54:00,P0013,cameras_and_accessories,unknown,unknown,66.93,B_C01637
B_P00558,B_U0258,2025-01-12 23:36:00,unknown,unknown,unknown,unknown,32.25,B_C01639
B_P00559,B_U0027,2025-04-22 20:01:00,unknown,unknown,unknown,unknown,75.36,B_C01647
B_P00560,B_U0416,2025-11-09 21:43:00,P0012,car_accessories,unknown,unknown,48.65,B_C01650
B_P00561,B_U2519,2025-02-05 03:36:00,P0023,earphones,unknown,unknown,61.68,B_C01651
B_P00562,B_U0518,2025-04-19 05:25:00,P0024,earphones,unknown,unknown,28.87,B_C01666
B_P00563,B_U1320,2025-02-21 20:49:00,P0016,cameras_and_accessories,unknown,unknown,69.68,B_C01667
B_P00564,B_U1567,2025-08-05 11:27:00,P0026,other_accessories,airpods_cases,unknown,25.68,B_C01669
B_P00565,B_U1858,2025-04-21 19:41:00,P0020,kits_and_bundles,unknown,unknown,133.38,B_C01672
B_P00566,B_U0409,2025-11-13 21:16:00,P0005,retro_consoles,caseover_projector,unknown,145.44,B_C01674
B_P00567,B_U1513,2025-06-23 21:28:00,unknown,unknown,unknown,unknown,67.26,B_C01676
B_P00568,B_U0904,2025-01-20 16:43:00,P0020,kits_and_bundles,unknown,unknown,124.47,B_C01681
B_P00569,B_U0887,2025-05-18 06:33:00,P0001,retro_consoles,caseover_console,unknown,113.97,B_C01682
B_P00570,B_U1134,2025-09-05 20:30:00,P0020,kits_and_bundles,unknown,unknown,125.81,B_C01683
B_P00571,B_U1641,2025-05-07 02:15:00,P0008,retro_consoles,caseover_projector,unknown,128.4,B_C01687
B_P00572,B_U1715,2025-04-22 18:44:00,P0023,earphones,unknown,unknown,18.9,B_C01688
B_P00573,B_U1569,2025-07-25 16:32:00,P0016,cameras_and_accessories,unknown,unknown,47.35,B_C01689
B_P00574,B_U0253,2025-05-22 21:00:00,P0020,kits_and_bundles,unknown,unknown,125.64,B_C01694
B_P00575,B_U2336,2025-12-12 07:33:00,P0024,earphones,unknown,unknown,56.1,B_C01695
B_P00576,B_U2505,2025-12-16 12:42:00,unknown,unknown,unknown,unknown,88.18,B_C01702
B_P00577,B_U0909,2025-08-02 23:08:00,P0008,retro_consoles,caseover_projector,unknown,98.47,B_C01703
B_P00578,B_U0717,2025-06-20 18:48:00,P0003,retro_consoles,caseover_console,unknown,160.77,B_C01706
B_P00579,B_U1773,2025-09-21 13:25:00,P0027,other_accessories,airpods_cases,unknown,26.85,B_C01707
B_P00580,B_U2197,2025-05-12 00:40:00,unknown,unknown,unknown,unknown,56.48,B_C01709
B_P00581,B_U1507,2025-03-04 10:33:00,P0024,earphones,unknown,unknown,46.91,B_C01712
B_P00582,B_U1365,2025-02-04 11:31:00,P0008,retro_consoles,caseover_projector,unknown,146.95,B_C01713
B_P00583,B_U1868,2025-07-19 00:32:00,P0001,retro_consoles,caseover_console,unknown,155.48,B_C01716
B_P00584,B_U2228,2025-11-19 18:12:00,P0021,earphones,unknown,unknown,31.42,B_C01719
B_P00585,B_U0402,2025-12-05 05:19:00,P0003,retro_consoles,caseover_console,unknown,104.29,B_C01725
B_P00586,B_U2106,2025-02-04 08:53:00,P0001,retro_consoles,caseover_console,unknown,156.05,B_C01728
B_P00587,B_U1736,2025-02-18 23:40:00,unknown,unknown,unknown,unknown,52.05,B_C01730
B_P00588,B_U0116,2025-05-13 19:00:00,P0017,kits_and_bundles,unknown,unknown,135.94,B_C01732
B_P00589,B_U2019,2025-08-29 16:21:00,unknown,unknown,unknown,unknown,80.6,B_C01734
B_P00590,B_U1318,2025-11-03 00:18:00,P0035,other_accessories,chargers_and_others,unknown,9.99,B_C01736
B_P00591,B_U2619,2025-11-30 18:06:00,P0013,cameras_and_accessories,unknown,unknown,105.38,B_C01741
B_P00592,B_U0798,2025-01-25 02:19:00,P0018,kits_and_bundles,unknown,unknown,78.88,B_C01742
B_P00593,B_U2750,2025-06-01 19:40:00,P0025,other_accessories,airpods_cases,unknown,28.33,B_C01745
B_P00594,B_U1603,2025-04-27 12:58:00,P0011,car_accessories,unknown,unknown,46.71,B_C01747
B_P00595,B_U1087,2025-04-23 11:18:00,unknown,unknown,unknown,unknown,54.97,B_C01750
B_P00596,B_U0809,2025-05-24 21:30:00,P0006,retro_consoles,caseover_projector,unknown,156.99,B_C01754
B_P00597,B_U1625,2025-09-09 22:21:00,P0013,cameras_and_accessories,unknown,unknown,71.91,B_C01757
B_P00598,B_U1262,2025-03-06 10:08:00,P0014,cameras_and_accessories,unknown,unknown,97.98,B_C01759
B_P00599,B_U1942,2025-05-22 20:24:00,P0023,earphones,unknown,unknown,28.17,B_C01762
B_P00600,B_U1090,2025-04-23 05:49:00,P0019,kits_and_bundles,unknown,unknown,135.82,B_C01763
B_P00601,B_U0602,2025-05-22 19:38:00,unknown,unknown,unknown,unknown,28.87,B_C01765
B_P00602,B_U2197,2025-03-07 03:46:00,P0021,earphones,unknown,unknown,25.35,B_C01769
B_P00603,B_U1488,2025-12-14 00:19:00,P0024,earphones,unknown,unknown,22.07,B_C01779
B_P00604,B_U1059,2025-12-18 03:15:00,unknown,unknown,unknown,unknown,73.52,B_C01782
B_P00605,B_U0114,2025-04-30 22:30:00,unknown,unknown,unknown,unknown,16.96,B_C01784
B_P00606,B_U0246,2025-10-06 00:31:00,P0024,earphones,unknown,unknown,55.45,B_C01790
B_P00607,B_U2495,2025-03-16 05:13:00,P0041,other_accessories,phone_cases,football,33.28,B_C01795
B_P00608,B_U0222,2025-11-12 06:12:00,P0015,cameras_and_accessories,unknown,unknown,106.69,B_C01798
B_P00609,B_U2477,2025-02-15 22:10:00,unknown,unknown,unknown,unknown,86.23,B_C01799
B_P00610,B_U2288,2025-09-04 18:17:00,P0019,kits_and_bundles,unknown,unknown,72.0,B_C01802
B_P00611,B_U1678,2025-06-24 06:12:00,P0006,retro_consoles,caseover_projector,unknown,141.9,B_C01806
B_P00612,B_U0827,2025-03-11 20:44:00,P0003,retro_consoles,caseover_console,unknown,147.72,B_C01808
B_P00613,B_U0078,2025-04-16 23:44:00,unknown,unknown,unknown,unknown,50.52,B_C01812
B_P00614,B_U1454,2025-08-10 00:36:00,P0004,retro_consoles,caseover_console,unknown,137.57,B_C01816
B_P00615,B_U1965,2025-10-27 17:21:00,P0012,car_accessories,unknown,unknown,54.77,B_C01823
B_P00616,B_U2247,2025-12-03 03:57:00,P0002,retro_consoles,caseover_console,unknown,168.28,B_C01825
B_P00617,B_U1276,2025-07-31 12:28:00,unknown,unknown,unknown,unknown,93.3,B_C01827
B_P00618,B_U2305,2025-02-13 09:14:00,P0018,kits_and_bundles,unknown,unknown,95.87,B_C01828
B_P00619,B_U0322,2025-04-17 08:01:00,P0016,cameras_and_accessories,unknown,unknown,73.3,B_C01829
B_P00620,B_U0688,2025-08-07 16:49:00,P0022,earphones,unknown,unknown,38.28,B_C01835
B_P00621,B_U2671,2025-06-09 16:18:00,P0015,cameras_and_accessories,unknown,unknown,67.93,B_C01837
B_P00622,B_U1457,2025-10-02 00:33:00,P0022,earphones,unknown,unknown,19.52,B_C01841
B_P00623,B_U2093,2025-02-09 15:51:00,P0021,earphones,unknown,unknown,59.23,B_C01852
B_P00624,B_U0287,2025-07-09 10:30:00,P0016,cameras_and_accessories,unknown,unknown,59.9,B_C01853
B_P00625,B_U1560,2025-08-05 19:33:00,P0013,cameras_and_accessories,unknown,unknown,91.32,B_C01859
B_P00626,B_U2632,2025-06-22 20:33:00,P0012,car_accessories,unknown,unknown,50.4,B_C01862
B_P00627,B_U1253,2025-08-03 00:20:00,P0024,earphones,unknown,unknown,61.28,B_C01864
B_P00628,B_U2093,2025-07-29 07:14:00,P0007,retro_consoles,caseover_projector,unknown,141.48,B_C01875
B_P00629,B_U1453,2025-07-20 01:03:00,P0004,retro_consoles,caseover_console,unknown,148.97,B_C01877
B_P00630,B_U2187,2025-01-28 02:45:00,P0020,kits_and_bundles,unknown,unknown,78.96,B_C01878
B_P00631,B_U0725,2025-10-24 21:57:00,P0011,car_accessories,unknown,unknown,19.37,B_C01881
B_P00632,B_U0437,2025-05-03 15:44:00,P0013,cameras_and_accessories,unknown,unknown,56.95,B_C01883
B_P00633,B_U1318,2025-02-03 06:00:00,P0018,kits_and_bundles,unknown,unknown,79.49,B_C01885
B_P00634,B_U2464,2025-02-09 05:53:00,unknown,unknown,unknown,unknown,44.12,B_C01886
B_P00635,B_U0631,2025-12-01 21:09:00,P0002,retro_consoles,caseover_console,unknown,140.38,B_C01888
B_P00636,B_U2487,2025-01-20 04:09:00,P0019,kits_and_bundles,unknown,unknown,129.75,B_C01892
B_P00637,B_U2729,2025-05-06 20:58:00,P0019,kits_and_bundles,unknown,unknown,77.94,B_C01893
B_P00638,B_U0802,2025-04-12 04:09:00,P0011,car_accessories,unknown,unknown,44.34,B_C01894
B_P00639,B_U0963,2025-02-15 04:22:00,P0045,other_accessories,phone_cases,personalized_cases,16.94,B_C01901
B_P00640,B_U1146,2025-12-29 06:56:00,unknown,unknown,unknown,unknown,91.93,B_C01903
B_P00641,B_U0861,2025-03-27 10:34:00,unknown,unknown,unknown,unknown,80.63,B_C01905
B_P00642,B_U2048,2025-12-29 09:59:00,P0032,other_accessories,protection_accessories,unknown,20.1,B_C01906
B_P00643,B_U1797,2025-02-16 00:22:00,P0005,retro_consoles,caseover_projector,unknown,158.28,B_C01910
B_P00644,B_U0459,2025-11-07 08:59:00,P0036,other_accessories,chargers_and_others,unknown,10.02,B_C01913
B_P00645,B_U1440,2025-04-12 07:29:00,P0001,retro_consoles,caseover_console,unknown,100.72,B_C01915
B_P00646,B_U2139,2025-08-10 22:58:00,P0015,cameras_and_accessories,unknown,unknown,49.19,B_C01917
B_P00647,B_U1030,2025-05-15 11:13:00,P0020,kits_and_bundles,unknown,unknown,102.76,B_C01926
B_P00648,B_U2232,2025-02-28 01:48:00,P0012,car_accessories,unknown,unknown,21.45,B_C01927
B_P00649,B_U0128,2025-02-20 22:49:00,P0033,other_accessories,chargers_and_others,unknown,11.45,B_C01933
B_P00650,B_U1544,2025-12-06 19:58:00,unknown,unknown,unknown,unknown,77.3,B_C01934
B_P00651,B_U0478,2025-01-18 23:07:00,P0003,retro_consoles,caseover_console,unknown,125.98,B_C01935
B_P00652,B_U0342,2025-05-28 06:32:00,P0024,earphones,unknown,unknown,38.23,B_C01938
B_P00653,B_U1407,2025-06-12 05:52:00,P0014,cameras_and_accessories,unknown,unknown,73.91,B_C01941
B_P00654,B_U0780,2025-02-03 22:00:00,P0048,other_accessories,phone_cases,personalized_cases,14.75,B_C01943
B_P00655,B_U0639,2025-12-29 07:09:00,P0022,earphones,unknown,unknown,48.5,B_C01944
B_P00656,B_U1577,2025-12-30 20:31:00,P0060,other_accessories,phone_cases,women,11.57,B_C01945
B_P00657,B_U2204,2025-04-07 01:19:00,P0051,other_accessories,phone_cases,cars,28.03,B_C01946
B_P00658,B_U0690,2025-09-25 06:31:00,P0023,earphones,unknown,unknown,40.38,B_C01947
B_P00659,B_U2566,2025-10-02 22:20:00,P0018,kits_and_bundles,unknown,unknown,81.12,B_C01950
B_P00660,B_U0186,2025-08-31 02:35:00,P0011,car_accessories,unknown,unknown,27.02,B_C01951
B_P00661,B_U0713,2025-12-21 04:38:00,P0017,kits_and_bundles,unknown,unknown,79.69,B_C01953
B_P00662,B_U2426,2025-11-23 17:06:00,unknown,unknown,unknown,unknown,87.91,B_C01954
B_P00663,B_U0398,2025-09-22 20:22:00,P0019,kits_and_bundles,unknown,unknown,92.02,B_C01957
B_P00664,B_U1307,2025-11-03 01:10:00,P0059,other_accessories,phone_cases,women,26.01,B_C01958
B_P00665,B_U2304,2025-08-28 20:04:00,P0016,cameras_and_accessories,unknown,unknown,50.51,B_C01959
B_P00666,B_U0763,2025-02-26 23:27:00,P0023,earphones,unknown,unknown,34.78,B_C01962
B_P00667,B_U2582,2025-08-07 14:34:00,P0016,cameras_and_accessories,unknown,unknown,64.31,B_C01965
B_P00668,B_U2356,2025-12-02 12:34:00,P0023,earphones,unknown,unknown,58.94,B_C01969
B_P00669,B_U2734,2025-10-04 13:29:00,P0013,cameras_and_accessories,unknown,unknown,109.66,B_C01970
B_P00670,B_U1139,2025-03-04 21:05:00,P0045,other_accessories,phone_cases,personalized_cases,9.54,B_C01971
B_P00671,B_U1285,2025-03-14 06:11:00,unknown,unknown,unknown,unknown,42.83,B_C01972
B_P00672,B_U2259,2025-12-09 11:46:00,unknown,unknown,unknown,unknown,88.06,B_C01975
B_P00673,B_U0326,2025-01-12 13:07:00,P0055,other_accessories,phone_cases,men,32.16,B_C01976
B_P00674,B_U2481,2025-09-18 23:52:00,P0006,retro_consoles,caseover_projector,unknown,165.12,B_C01981
B_P00675,B_U0765,2025-01-30 23:22:00,unknown,unknown,unknown,unknown,37.0,B_C01985
B_P00676,B_U0828,2025-12-01 09:48:00,P0019,kits_and_bundles,unknown,unknown,111.39,B_C01986
B_P00677,B_U1205,2025-12-29 01:38:00,P0028,other_accessories,airpods_cases,unknown,16.92,B_C01989
B_P00678,B_U1506,2025-04-05 10:25:00,P0052,other_accessories,phone_cases,cars,26.88,B_C01990
B_P00679,B_U0693,2025-01-16 17:58:00,P0010,car_accessories,unknown,unknown,23.54,B_C01991
B_P00680,B_U2484,2025-03-09 23:50:00,unknown,unknown,unknown,unknown,50.14,B_C01994
B_P00681,B_U2425,2025-01-06 02:28:00,P0027,other_accessories,airpods_cases,unknown,26.47,B_C01995
B_P00682,B_U1578,2025-02-08 18:33:00,P0010,car_accessories,unknown,unknown,32.12,B_C01996
B_P00683,B_U1087,2025-10-02 08:33:00,P0009,car_accessories,unknown,unknown,18.07,B_C02003
B_P00684,B_U1197,2025-08-18 18:32:00,P0010,car_accessories,unknown,unknown,23.54,B_C02004
B_P00685,B_U2702,2025-03-11 07:29:00,P0021,earphones,unknown,unknown,24.13,B_C02006
B_P00686,B_U0687,2025-05-24 13:17:00,P0009,car_accessories,unknown,unknown,48.53,B_C02011
B_P00687,B_U1025,2025-09-16 09:47:00,P0020,kits_and_bundles,unknown,unknown,146.22,B_C02015
B_P00688,B_U1951,2025-07-07 14:00:00,P0023,earphones,unknown,unknown,20.31,B_C02016
B_P00689,B_U2132,2025-02-28 13:12:00,P0045,other_accessories,phone_cases,personalized_cases,21.47,B_C02017
B_P00690,B_U0617,2025-06-30 20:52:00,unknown,unknown,unknown,unknown,77.31,B_C02019
B_P00691,B_U1414,2025-04-24 04:51:00,P0024,earphones,unknown,unknown,38.84,B_C02021
B_P00692,B_U0785,2025-01-21 16:31:00,P0012,car_accessories,unknown,unknown,43.38,B_C02026
B_P00693,B_U0496,2025-07-05 17:09:00,P0026,other_accessories,airpods_cases,unknown,8.57,B_C02030
B_P00694,B_U0893,2025-03-15 16:17:00,P0006,retro_consoles,caseover_projector,unknown,110.57,B_C02032
B_P00695,B_U1139,2025-05-23 00:25:00,P0010,car_accessories,unknown,unknown,42.95,B_C02047
B_P00696,B_U0169,2025-01-04 21:05:00,P0010,car_accessories,unknown,unknown,37.47,B_C02049
B_P00697,B_U0164,2025-08-10 03:17:00,P0007,retro_consoles,caseover_projector,unknown,124.6,B_C02054
B_P00698,B_U2238,2025-09-20 13:39:00,unknown,unknown,unknown,unknown,28.46,B_C02058
B_P00699,B_U0673,2025-07-27 01:24:00,P0013,cameras_and_accessories,unknown,unknown,112.81,B_C02061
B_P00700,B_U1619,2025-08-24 18:49:00,P0011,car_accessories,unknown,unknown,19.84,B_C02063
B_P00701,B_U0113,2025-07-30 16:57:00,unknown,unknown,unknown,unknown,52.69,B_C02065
B_P00702,B_U2011,2025-03-02 05:34:00,P0024,earphones,unknown,unknown,24.85,B_C02066
B_P00703,B_U1656,2025-08-10 10:37:00,P0011,car_accessories,unknown,unknown,34.55,B_C02069
B_P00704,B_U1247,2025-06-19 13:38:00,P0009,car_accessories,unknown,unknown,32.16,B_C02072
B_P00705,B_U1205,2025-06-14 14:23:00,unknown,unknown,unknown,unknown,94.0,B_C02073
B_P00706,B_U0728,2025-03-18 03:11:00,P0006,retro_consoles,caseover_projector,unknown,130.38,B_C02074
B_P00707,B_U0925,2025-03-01 15:28:00,P0037,other_accessories,phone_cases,all_phone_cases,24.61,B_C02075
B_P00708,B_U2252,2025-09-07 11:22:00,P0032,other_accessories,protection_accessories,unknown,24.53,B_C02077
B_P00709,B_U0724,2025-09-14 08:06:00,P0007,retro_consoles,caseover_projector,unknown,168.01,B_C02083
B_P00710,B_U0254,2025-09-29 01:10:00,unknown,unknown,unknown,unknown,56.85,B_C02084
B_P00711,B_U0567,2025-01-24 23:36:00,unknown,unknown,unknown,unknown,34.65,B_C02088
B_P00712,B_U0664,2025-05-14 06:20:00,P0015,cameras_and_accessories,unknown,unknown,61.97,B_C02089
B_P00713,B_U2406,2025-09-26 00:58:00,P0034,other_accessories,chargers_and_others,unknown,9.83,B_C02091
B_P00714,B_U2024,2025-05-07 17:15:00,P0011,car_accessories,unknown,unknown,33.29,B_C02095
B_P00715,B_U0359,2025-08-19 14:55:00,unknown,unknown,unknown,unknown,35.56,B_C02100
B_P00716,B_U0016,2025-10-18 21:32:00,P0011,car_accessories,unknown,unknown,21.76,B_C02102
B_P00717,B_U2713,2025-10-30 14:23:00,P0048,other_accessories,phone_cases,personalized_cases,20.64,B_C02103
B_P00718,B_U0704,2025-05-10 23:07:00,P0007,retro_consoles,caseover_projector,unknown,113.99,B_C02107
B_P00719,B_U2270,2025-12-17 01:16:00,P0011,car_accessories,unknown,unknown,48.89,B_C02108
B_P00720,B_U1895,2025-08-09 19:54:00,P0057,other_accessories,phone_cases,women,13.8,B_C02110
B_P00721,B_U0778,2025-05-17 15:49:00,P0018,kits_and_bundles,unknown,unknown,101.05,B_C02122
B_P00722,B_U1210,2025-11-10 00:26:00,P0011,car_accessories,unknown,unknown,23.44,B_C02123
B_P00723,B_U2148,2025-11-05 12:01:00,P0029,other_accessories,protection_accessories,unknown,23.45,B_C02128
B_P00724,B_U0006,2025-03-22 08:54:00,unknown,unknown,unknown,unknown,26.96,B_C02132
B_P00725,B_U1864,2025-09-12 11:35:00,P0012,car_accessories,unknown,unknown,52.65,B_C02138
B_P00726,B_U0298,2025-09-28 18:52:00,P0006,retro_consoles,caseover_projector,unknown,150.32,B_C02141
B_P00727,B_U1515,2025-05-13 17:27:00,P0017,kits_and_bundles,unknown,unknown,90.48,B_C02144
B_P00728,B_U1565,2025-11-26 02:36:00,P0013,cameras_and_accessories,unknown,unknown,99.16,B_C02148
B_P00729,B_U1626,2025-09-27 23:40:00,P0011,car_accessories,unknown,unknown,47.72,B_C02151
B_P00730,B_U0758,2025-10-03 05:37:00,P0019,kits_and_bundles,unknown,unknown,93.5,B_C02162
B_P00731,B_U1761,2025-07-13 12:35:00,P0010,car_accessories,unknown,unknown,23.12,B_C02163
B_P00732,B_U0139,2025-07-09 21:50:00,P0023,earphones,unknown,unknown,23.83,B_C02167
B_P00733,B_U2445,2025-07-18 14:54:00,P0006,retro_consoles,caseover_projector,unknown,169.26,B_C02169
B_P00734,B_U1053,2025-03-28 00:53:00,P0004,retro_consoles,caseover_console,unknown,122.15,B_C02170
B_P00735,B_U2399,2025-12-28 22:15:00,P0010,car_accessories,unknown,unknown,32.6,B_C02172
B_P00736,B_U0270,2025-11-21 15:02:00,unknown,unknown,unknown,unknown,64.48,B_C02173
B_P00737,B_U1199,2025-05-12 13:49:00,P0005,retro_consoles,caseover_projector,unknown,177.99,B_C02174
B_P00738,B_U1269,2025-04-08 21:41:00,P0053,other_accessories,phone_cases,men,21.96,B_C02175
B_P00739,B_U0053,2025-09-25 21:50:00,P0019,kits_and_bundles,unknown,unknown,82.09,B_C02177
B_P00740,B_U1784,2025-09-24 22:35:00,unknown,unknown,unknown,unknown,67.14,B_C02181
B_P00741,B_U2306,2025-07-25 05:42:00,P0020,kits_and_bundles,unknown,unknown,93.13,B_C02184
B_P00742,B_U1313,2025-01-19 20:30:00,P0053,other_accessories,phone_cases,men,18.81,B_C02186
B_P00743,B_U1137,2025-04-11 14:47:00,P0060,other_accessories,phone_cases,women,11.33,B_C02187
B_P00744,B_U1168,2025-06-07 09:04:00,P0046,other_accessories,phone_cases,personalized_cases,12.55,B_C02202
B_P00745,B_U1162,2025-12-12 21:19:00,P0005,retro_consoles,caseover_projector,unknown,155.88,B_C02204
B_P00746,B_U0697,2025-05-13 23:44:00,P0028,other_accessories,airpods_cases,unknown,12.6,B_C02207
B_P00747,B_U2279,2025-10-17 00:24:00,P0015,cameras_and_accessories,unknown,unknown,64.8,B_C02212
B_P00748,B_U2261,2025-09-22 10:09:00,P0022,earphones,unknown,unknown,57.57,B_C02216
B_P00749,B_U1247,2025-08-24 14:37:00,unknown,unknown,unknown,unknown,16.45,B_C02221
B_P00750,B_U1050,2025-02-05 13:25:00,P0010,car_accessories,unknown,unknown,50.71,B_C02224
B_P00751,B_U1788,2025-06-19 11:08:00,P0004,retro_consoles,caseover_console,unknown,177.41,B_C02232
B_P00752,B_U1496,2025-07-11 23:36:00,unknown,unknown,unknown,unknown,28.61,B_C02239
B_P00753,B_U0852,2025-10-31 09:58:00,P0058,other_accessories,phone_cases,women,20.67,B_C02240
B_P00754,B_U0420,2025-08-03 16:27:00,P0014,cameras_and_accessories,unknown,unknown,80.99,B_C02249
B_P00755,B_U1505,2025-09-08 05:39:00,P0024,earphones,unknown,unknown,63.38,B_C02250
B_P00756,B_U0090,2025-07-20 08:12:00,P0018,kits_and_bundles,unknown,unknown,152.9,B_C02252
B_P00757,B_U2664,2025-01-18 11:22:00,P0023,earphones,unknown,unknown,43.12,B_C02253
B_P00758,B_U2579,2025-05-14 17:07:00,P0024,earphones,unknown,unknown,57.21,B_C02256
B_P00759,B_U0524,2025-10-28 12:31:00,P0016,cameras_and_accessories,unknown,unknown,86.55,B_C02257
B_P00760,B_U1185,2025-04-01 00:43:00,unknown,unknown,unknown,unknown,91.19,B_C02261
B_P00761,B_U0805,2025-10-07 16:47:00,P0014,cameras_and_accessories,unknown,unknown,100.71,B_C02263
B_P00762,B_U1917,2025-08-29 06:39:00,unknown,unknown,unknown,unknown,27.0,B_C02271
B_P00763,B_U1983,2025-02-22 14:40:00,P0039,other_accessories,phone_cases,all_phone_cases,28.55,B_C02273
B_P00764,B_U1755,2025-09-27 22:15:00,P0008,retro_consoles,caseover_projector,unknown,116.97,B_C02274
B_P00765,B_U1924,2025-02-14 19:19:00,P0024,earphones,unknown,unknown,51.52,B_C02277
B_P00766,B_U2052,2025-07-23 09:16:00,P0039,other_accessories,phone_cases,all_phone_cases,24.7,B_C02278
B_P00767,B_U2265,2025-01-15 13:28:00,P0021,earphones,unknown,unknown,59.94,B_C02280
B_P00768,B_U2639,2025-05-17 10:50:00,unknown,unknown,unknown,unknown,18.75,B_C02290
B_P00769,B_U0562,2025-08-30 16:11:00,P0007,retro_consoles,caseover_projector,unknown,154.2,B_C02291
