contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season
B_C0378,B_U0208,2025-04-24 12:23:00,2025-04-26 21:12:00,3409,1,product_page,vip,P0021,earphones,unknown,unknown,0,0
B_C0379,B_U0228,2025-08-22 20:49:00,2025-08-25 05:20:00,3391,0,product_page,one_time,P0023,earphones,unknown,unknown,0,0
B_C0380,B_U0141,2025-12-23 12:26:00,2025-12-24 12:25:00,1439,1,general_contact,two_times,P0017,kits_and_bundles,unknown,unknown,0,1
B_C0381,B_U0116,2025-10-13 14:22:00,2025-10-13 16:31:00,129,0,product_page,two_times,P0059,other_accessories,phone_cases,women,0,0
B_C0382,B_U0338,2025-08-05 09:28:00,2025-08-08 14:46:00,4638,0,general_contact,lead,P0005,retro_consoles,caseover_projector,unknown,0,0
B_C0383,B_U0054,2025-05-25 10:41:00,2025-05-25 17:21:00,400,0,product_page,one_time,P0034,other_accessories,chargers_and_others,unknown,1,0
B_C0384,B_U0230,2025-06-16 21:49:00,2025-06-18 07:17:00,2008,0,general_contact,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,0
B_C0385,B_U0259,2025-03-25 20:08:00,2025-03-26 01:24:00,316,0,product_page,lead,P0001,retro_consoles,caseover_console,unknown,1,0
B_C0386,B_U0107,2025-12-02 13:13:00,2025-12-04 06:59:00,2506,0,product_page,lead,P0001,retro_consoles,caseover_console,unknown,1,1
B_C0387,B_U0337,2025-05-04 11:21:00,2025-05-04 21:45:00,624,0,product_page,one_time,P0017,kits_and_bundles,unknown,unknown,0,0
B_C0388,B_U0309,2025-12-05 22:12:00,2025-12-06 06:03:00,471,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0389,B_U0259,2025-11-05 11:24:00,2025-11-08 20:28:00,4864,1,product_page,lead,P0001,retro_consoles,caseover_console,unknown,0,1
B_C0390,B_U0335,2025-07-03 18:00:00,2025-07-06 20:03:00,4443,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,0
B_C0391,B_U0034,2025-08-24 11:27:00,2025-08-24 15:34:00,247,0,product_page,one_time,P0002,retro_consoles,caseover_console,unknown,0,0
B_C0392,B_U0244,2025-12-08 12:32:00,2025-12-09 03:39:00,907,1,product_page,one_time,P0031,other_accessories,protection_accessories,unknown,0,1
B_C0393,B_U0030,2025-10-05 17:19:00,2025-10-05 20:14:00,175,0,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0
B_C0394,B_U0235,2025-03-04 10:53:00,2025-03-04 18:35:00,462,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0395,B_U0079,2025-09-26 17:44:00,2025-09-27 12:43:00,1139,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,1,1
B_C0396,B_U0336,2025-01-05 15:58:00,2025-01-06 08:32:00,994,0,product_page,vip,P0040,other_accessories,phone_cases,all_phone_cases,0,0
B_C0397,B_U0013,2025-06-17 17:05:00,2025-06-18 01:55:00,530,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0398,B_U0144,2025-10-01 11:25:00,2025-10-01 12:14:00,49,0,general_contact,two_times,P0032,other_accessories,protection_accessories,unknown,1,0
B_C0399,B_U0093,2025-08-02 08:13:00,2025-08-03 10:59:00,1606,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,0
B_C0400,B_U0172,2025-02-17 22:04:00,2025-02-19 01:23:00,1639,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
B_C0401,B_U0276,2025-12-07 19:02:00,2025-12-09 22:13:00,3071,0,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,0,1
B_C0402,B_U0202,2025-08-08 13:53:00,2025-08-09 08:50:00,1137,0,general_contact,one_time,P0011,car_accessories,unknown,unknown,0,0
B_C0403,B_U0282,2025-09-13 22:01:00,2025-09-14 21:29:00,1408,0,product_page,lead,P0021,earphones,unknown,unknown,0,1
B_C0404,B_U0273,2025-02-17 11:19:00,2025-02-17 14:13:00,174,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0405,B_U0133,2025-07-22 10:34:00,2025-07-22 10:52:00,18,1,general_contact,vip,P0021,earphones,unknown,unknown,0,0
B_C0406,B_U0138,2025-12-18 09:08:00,2025-12-20 08:37:00,2849,0,general_contact,one_time,P0015,cameras_and_accessories,unknown,unknown,0,1
B_C0407,B_U0085,2025-02-28 22:28:00,2025-02-28 22:49:00,21,0,general_contact,vip,P0012,car_accessories,unknown,unknown,1,0
B_C0408,B_U0046,2025-07-03 08:57:00,2025-07-05 11:44:00,3047,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0409,B_U0095,2025-09-05 16:34:00,2025-09-09 11:26:00,5452,0,product_page,two_times,P0022,earphones,unknown,unknown,0,1
B_C0410,B_U0088,2025-06-23 13:23:00,2025-06-23 19:34:00,371,0,product_page,vip,P0010,car_accessories,unknown,unknown,0,0
B_C0411,B_U0266,2025-11-16 18:22:00,2025-11-20 13:30:00,5468,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0412,B_U0251,2025-12-03 11:38:00,2025-12-03 20:05:00,507,0,product_page,vip,P0052,other_accessories,phone_cases,cars,0,1
B_C0413,B_U0058,2025-09-05 22:39:00,2025-09-08 20:04:00,4165,0,general_contact,lead,P0014,cameras_and_accessories,unknown,unknown,0,1
B_C0414,B_U0222,2025-03-24 14:29:00,2025-03-27 21:55:00,4766,0,general_contact,one_time,P0020,kits_and_bundles,unknown,unknown,0,0
B_C0415,B_U0078,2025-07-05 20:30:00,2025-07-06 05:48:00,558,1,product_page,one_time,P0024,earphones,unknown,unknown,0,0
B_C0416,B_U0276,2025-06-19 17:24:00,2025-06-20 07:07:00,823,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0417,B_U0044,2025-01-09 21:16:00,2025-01-10 01:27:00,251,0,product_page,lead,P0023,earphones,unknown,unknown,0,0
B_C0418,B_U0177,2025-10-04 13:44:00,2025-10-04 15:23:00,99,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0419,B_U0295,2025-02-02 10:01:00,2025-02-06 05:16:00,5475,0,general_contact,lead,P0023,earphones,unknown,unknown,1,0
B_C0420,B_U0025,2025-07-08 16:31:00,2025-07-08 19:29:00,178,1,general_contact,one_time,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0421,B_U0276,2025-12-26 18:33:00,2025-12-26 19:11:00,38,0,product_page,two_times,P0024,earphones,unknown,unknown,1,1
B_C0422,B_U0252,2025-08-20 09:18:00,2025-08-23 09:56:00,4358,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0423,B_U0204,2025-03-26 21:38:00,2025-03-27 06:55:00,557,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,1,0
B_C0424,B_U0218,2025-01-20 16:43:00,2025-01-20 17:42:00,59,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0
B_C0425,B_U0154,2025-10-11 11:22:00,2025-10-11 14:05:00,163,1,product_page,lead,P0043,other_accessories,phone_cases,football,0,0
B_C0426,B_U0315,2025-06-05 08:26:00,2025-06-06 06:45:00,1339,0,product_page,vip,P0026,other_accessories,airpods_cases,unknown,0,0
B_C0427,B_U0335,2025-02-26 19:31:00,2025-02-26 20:03:00,32,0,product_page,vip,P0018,kits_and_bundles,unknown,unknown,1,0
B_C0428,B_U0113,2025-08-21 20:56:00,2025-08-21 21:58:00,62,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0429,B_U0166,2025-11-18 19:17:00,2025-11-19 02:56:00,459,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0430,B_U0256,2025-12-12 19:14:00,2025-12-13 21:52:00,1598,0,product_page,lead,P0024,earphones,unknown,unknown,0,1
B_C0431,B_U0237,2025-10-10 12:42:00,2025-10-11 00:36:00,714,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0432,B_U0124,2025-02-27 20:31:00,2025-02-28 19:06:00,1355,1,general_contact,lead,P0007,retro_consoles,caseover_projector,unknown,1,0
B_C0433,B_U0203,2025-03-01 16:19:00,2025-03-02 03:51:00,692,0,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,1,0
B_C0434,B_U0288,2025-08-10 18:49:00,2025-08-10 19:20:00,31,1,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,0,0
B_C0435,B_U0314,2025-08-27 08:15:00,2025-08-28 08:34:00,1459,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,1,0
B_C0436,B_U0352,2025-10-02 22:48:00,2025-10-03 20:13:00,1285,0,product_page,vip,P0011,car_accessories,unknown,unknown,1,0
B_C0437,B_U0101,2025-12-10 16:50:00,2025-12-11 04:48:00,718,0,product_page,lead,P0055,other_accessories,phone_cases,men,0,1
B_C0438,B_U0339,2025-12-06 11:32:00,2025-12-06 19:02:00,450,0,product_page,lead,P0011,car_accessories,unknown,unknown,0,1
B_C0439,B_U0328,2025-06-16 10:14:00,2025-06-16 12:48:00,154,0,product_page,vip,P0035,other_accessories,chargers_and_others,unknown,0,0
B_C0440,B_U0230,2025-10-10 15:29:00,2025-10-10 15:38:00,9,0,product_page,lead,P0038,other_accessories,phone_cases,all_phone_cases,0,0
B_C0441,B_U0273,2025-05-19 11:32:00,2025-05-21 20:07:00,3395,0,product_page,one_time,P0023,earphones,unknown,unknown,0,0
B_C0442,B_U0286,2025-12-23 15:37:00,2025-12-26 22:51:00,4754,0,product_page,lead,P0024,earphones,unknown,unknown,0,1
B_C0443,B_U0168,2025-05-07 14:20:00,2025-05-07 16:47:00,147,1,product_page,two_times,P0052,other_accessories,phone_cases,cars,0,0
B_C0444,B_U0049,2025-08-18 08:34:00,2025-08-19 17:45:00,1991,0,product_page,vip,P0028,other_accessories,airpods_cases,unknown,0,0
B_C0445,B_U0189,2025-07-12 21:07:00,2025-07-12 21:12:00,5,0,product_page,one_time,P0012,car_accessories,unknown,unknown,0,0
B_C0446,B_U0141,2025-08-03 21:35:00,2025-08-05 04:23:00,1848,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0
B_C0447,B_U0295,2025-11-17 19:06:00,2025-11-17 22:39:00,213,1,product_page,vip,P0023,earphones,unknown,unknown,0,1
B_C0448,B_U0331,2025-07-22 16:27:00,2025-07-23 17:31:00,1504,1,general_contact,one_time,P0021,earphones,unknown,unknown,0,0
B_C0449,B_U0012,2025-05-17 10:06:00,2025-05-20 08:30:00,4224,0,general_contact,two_times,P0023,earphones,unknown,unknown,0,0
B_C0450,B_U0032,2025-10-05 16:40:00,2025-10-07 23:19:00,3279,1,product_page,lead,P0023,earphones,unknown,unknown,0,0
B_C0451,B_U0325,2025-04-28 19:13:00,2025-05-01 03:00:00,3347,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0
B_C0452,B_U0079,2025-12-04 18:04:00,2025-12-04 18:21:00,17,1,product_page,two_times,P0032,other_accessories,protection_accessories,unknown,0,1
B_C0453,B_U0093,2025-11-16 21:32:00,2025-11-20 10:00:00,5068,0,product_page,vip,P0008,retro_consoles,caseover_projector,unknown,0,1
B_C0454,B_U0059,2025-10-15 20:08:00,2025-10-18 06:34:00,3506,1,product_page,two_times,P0028,other_accessories,airpods_cases,unknown,0,0
B_C0455,B_U0274,2025-09-11 16:54:00,2025-09-12 06:54:00,840,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1
B_C0456,B_U0081,2025-06-15 13:17:00,2025-06-15 15:36:00,139,0,general_contact,vip,P0021,earphones,unknown,unknown,0,0
B_C0457,B_U0171,2025-02-06 19:18:00,2025-02-07 00:38:00,320,0,product_page,two_times,P0014,cameras_and_accessories,unknown,unknown,0,0
B_C0458,B_U0083,2025-05-12 17:18:00,2025-05-13 12:54:00,1176,0,product_page,vip,P0033,other_accessories,chargers_and_others,unknown,0,0
B_C0459,B_U0125,2025-08-19 15:00:00,2025-08-20 09:51:00,1131,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0460,B_U0128,2025-07-11 08:39:00,2025-07-11 18:55:00,616,1,product_page,two_times,P0019,kits_and_bundles,unknown,unknown,0,0
B_C0461,B_U0143,2025-12-12 08:58:00,2025-12-12 09:39:00,41,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,0,1
B_C0462,B_U0290,2025-03-27 21:12:00,2025-03-29 11:43:00,2311,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,0
B_C0463,B_U0004,2025-11-15 17:16:00,2025-11-15 17:46:00,30,1,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,1
B_C0464,B_U0028,2025-11-14 09:55:00,2025-11-15 14:23:00,1708,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1
B_C0465,B_U0252,2025-11-11 12:08:00,2025-11-15 03:56:00,5268,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1
B_C0466,B_U0359,2025-01-19 21:38:00,2025-01-20 21:35:00,1437,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0
B_C0467,B_U0074,2025-09-16 09:30:00,2025-09-16 15:56:00,386,0,product_page,two_times,P0013,cameras_and_accessories,unknown,unknown,0,1
B_C0468,B_U0007,2025-06-05 10:23:00,2025-06-07 09:51:00,2848,1,product_page,lead,P0007,retro_consoles,caseover_projector,unknown,0,0
B_C0469,B_U0121,2025-02-01 16:43:00,2025-02-03 20:49:00,3126,1,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,1,0
B_C0470,B_U0236,2025-05-22 15:11:00,2025-05-22 16:09:00,58,0,product_page,lead,P0015,cameras_and_accessories,unknown,unknown,0,0
B_C0471,B_U0085,2025-03-17 20:14:00,2025-03-21 13:57:00,5383,0,general_contact,lead,P0013,cameras_and_accessories,unknown,unknown,0,0
B_C0472,B_U0148,2025-04-16 09:09:00,2025-04-16 09:50:00,41,1,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,0
B_C0473,B_U0215,2025-09-23 08:05:00,2025-09-23 15:00:00,415,0,product_page,lead,P0022,earphones,unknown,unknown,0,1
B_C0474,B_U0257,2025-12-19 21:30:00,2025-12-20 07:02:00,572,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1
B_C0475,B_U0134,2025-11-07 20:49:00,2025-11-11 10:37:00,5148,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1
B_C0476,B_U0068,2025-03-27 22:01:00,2025-03-27 22:26:00,25,1,general_contact,vip,P0023,earphones,unknown,unknown,1,0
B_C0477,B_U0332,2025-02-26 16:04:00,2025-02-26 16:47:00,43,0,product_page,vip,P0037,other_accessories,phone_cases,all_phone_cases,1,0
B_C0478,B_U0284,2025-01-13 17:20:00,2025-01-14 17:28:00,1448,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0
B_C0479,B_U0235,2025-07-15 17:21:00,2025-07-19 02:38:00,4877,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,0
B_C0480,B_U0231,2025-09-13 08:28:00,2025-09-13 09:06:00,38,0,product_page,vip,P0054,other_accessories,phone_cases,men,0,1
B_C0481,B_U0152,2025-02-17 22:21:00,2025-02-19 12:22:00,2281,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0
B_C0482,B_U0197,2025-08-16 21:31:00,2025-08-17 18:14:00,1243,1,product_page,lead,P0021,earphones,unknown,unknown,0,0
B_C0483,B_U0063,2025-05-10 08:13:00,2025-05-10 17:05:00,532,0,general_contact,lead,P0022,earphones,unknown,unknown,0,0
B_C0484,B_U0346,2025-07-27 10:36:00,2025-07-29 13:21:00,3045,0,product_page,vip,P0015,cameras_and_accessories,unknown,unknown,1,0
B_C0485,B_U0109,2025-08-21 13:37:00,2025-08-23 05:31:00,2394,0,product_page,lead,P0058,other_accessories,phone_cases,women,0,0
B_C0486,B_U0260,2025-02-09 17:24:00,2025-02-09 21:46:00,262,1,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,0,0
B_C0487,B_U0095,2025-11-05 15:59:00,2025-11-06 01:37:00,578,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1
B_C0488,B_U0351,2025-11-07 15:08:00,2025-11-07 20:16:00,308,0,product_page,vip,P0010,car_accessories,unknown,unknown,0,1
B_C0489,B_U0342,2025-12-02 08:36:00,2025-12-05 10:50:00,4454,1,product_page,two_times,P0034,other_accessories,chargers_and_others,unknown,1,1
B_C0490,B_U0244,2025-12-19 22:08:00,2025-12-19 22:44:00,36,0,product_page,vip,P0024,earphones,unknown,unknown,0,1
B_C0491,B_U0090,2025-11-22 20:53:00,2025-11-24 15:12:00,2539,0,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,1
B_C0492,B_U0248,2025-05-08 22:52:00,2025-05-12 14:49:00,5277,1,general_contact,vip,unknown,unknown,unknown,unknown,0,0
B_C0493,B_U0303,2025-10-14 20:38:00,2025-10-15 14:07:00,1049,0,product_page,lead,P0011,car_accessories,unknown,unknown,0,0
B_C0494,B_U0343,2025-12-13 19:22:00,2025-12-14 05:30:00,608,0,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,0,1
B_C0495,B_U0268,2025-11-23 11:38:00,2025-11-24 03:06:00,928,0,general_contact,vip,P0009,car_accessories,unknown,unknown,0,1
B_C0496,B_U0313,2025-12-03 10:50:00,2025-12-04 10:01:00,1391,0,product_page,two_times,P0025,other_accessories,airpods_cases,unknown,0,1
B_C0497,B_U0016,2025-12-22 10:06:00,2025-12-23 01:36:00,930,0,product_page,lead,P0024,earphones,unknown,unknown,0,1
B_C0498,B_U0317,2025-09-21 17:31:00,2025-09-21 18:22:00,51,0,product_page,lead,P0012,car_accessories,unknown,unknown,0,1
B_C0499,B_U0058,2025-08-22 15:10:00,2025-08-25 11:37:00,4107,0,product_page,one_time,P0024,earphones,unknown,unknown,0,0
B_C0500,B_U0296,2025-08-24 08:34:00,2025-08-24 12:00:00,206,0,product_page,two_times,P0044,other_accessories,phone_cases,football,0,0
