contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h
C_C02079,C_U1661,2025-12-26 10:54:00,2025-12-26 23:22:00,748,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1,12,26,4,10,1
C_C02080,C_U1834,2025-09-08 20:06:00,2025-09-11 21:29:00,4403,0,product_page,lead,P0009,car_accessories,unknown,unknown,0,1,9,8,0,20,0
C_C02081,C_U2426,2025-03-01 11:52:00,2025-03-01 18:12:00,380,0,general_contact,lead,P0009,car_accessories,unknown,unknown,1,0,3,1,5,11,1
C_C02082,C_U0509,2025-08-21 12:54:00,2025-08-23 12:05:00,2831,1,product_page,two_times,P0052,other_accessories,phone_cases,cars,0,0,8,21,3,12,0
C_C02083,C_U0776,2025-04-18 11:14:00,2025-04-21 20:33:00,4879,0,general_contact,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,4,18,4,11,0
C_C02084,C_U0435,2025-12-26 18:21:00,2025-12-27 00:51:00,390,1,product_page,lead,P0021,earphones,unknown,unknown,1,1,12,26,4,18,1
C_C02085,C_U1474,2025-12-07 17:46:00,2025-12-09 01:57:00,1931,1,product_page,vip,P0028,other_accessories,airpods_cases,unknown,0,1,12,7,6,17,0
C_C02086,C_U2008,2025-04-17 22:01:00,2025-04-19 16:05:00,2524,0,product_page,two_times,P0015,cameras_and_accessories,unknown,unknown,0,0,4,17,3,22,0
C_C02087,C_U0722,2025-12-20 10:17:00,2025-12-20 12:45:00,148,1,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,1,12,20,5,10,1
C_C02088,C_U1316,2025-04-14 20:30:00,2025-04-17 11:22:00,3772,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,4,14,0,20,0
C_C02089,C_U1367,2025-06-11 14:44:00,2025-06-15 07:34:00,5330,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,6,11,2,14,0
C_C02090,C_U0409,2025-11-05 22:15:00,2025-11-06 01:04:00,169,0,general_contact,two_times,P0013,cameras_and_accessories,unknown,unknown,0,1,11,5,2,22,1
C_C02091,C_U2549,2025-01-14 17:58:00,2025-01-15 04:29:00,631,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,0,1,14,1,17,1
C_C02092,C_U0785,2025-10-24 15:20:00,2025-10-26 19:00:00,3100,0,general_contact,one_time,P0014,cameras_and_accessories,unknown,unknown,0,0,10,24,4,15,0
C_C02093,C_U2382,2025-02-18 11:13:00,2025-02-18 15:56:00,283,0,general_contact,lead,P0055,other_accessories,phone_cases,men,0,0,2,18,1,11,1
C_C02094,C_U2129,2025-04-10 18:35:00,2025-04-12 12:25:00,2510,0,product_page,two_times,P0046,other_accessories,phone_cases,personalized_cases,0,0,4,10,3,18,0
C_C02095,C_U2187,2025-11-05 11:23:00,2025-11-05 17:13:00,350,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,1,11,5,2,11,1
C_C02096,C_U1720,2025-09-05 10:47:00,2025-09-05 12:22:00,95,1,general_contact,lead,P0002,retro_consoles,caseover_console,unknown,0,1,9,5,4,10,1
C_C02097,C_U0353,2025-10-04 15:38:00,2025-10-07 17:03:00,4405,1,product_page,two_times,P0057,other_accessories,phone_cases,women,0,0,10,4,5,15,0
C_C02098,C_U2659,2025-06-09 16:48:00,2025-06-09 19:43:00,175,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,6,9,0,16,1
C_C02099,C_U0490,2025-12-20 11:28:00,2025-12-20 14:50:00,202,1,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1,12,20,5,11,1
C_C02100,C_U0400,2025-04-11 17:54:00,2025-04-15 11:03:00,5349,1,product_page,lead,P0051,other_accessories,phone_cases,cars,0,0,4,11,4,17,0
C_C02101,C_U1474,2025-11-28 13:21:00,2025-11-30 18:13:00,3172,0,product_page,one_time,P0051,other_accessories,phone_cases,cars,1,1,11,28,4,13,0
C_C02102,C_U2244,2025-07-20 09:21:00,2025-07-22 07:07:00,2746,0,product_page,two_times,P0019,kits_and_bundles,unknown,unknown,0,0,7,20,6,9,0
C_C02103,C_U2136,2025-10-16 19:41:00,2025-10-16 22:05:00,144,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,10,16,3,19,1
C_C02104,C_U1981,2025-12-06 11:50:00,2025-12-06 14:12:00,142,1,general_contact,vip,P0032,other_accessories,protection_accessories,unknown,0,1,12,6,5,11,1
C_C02105,C_U2329,2025-11-27 15:59:00,2025-11-27 18:50:00,171,1,general_contact,one_time,unknown,unknown,unknown,unknown,1,1,11,27,3,15,1
C_C02106,C_U0006,2025-06-12 10:21:00,2025-06-14 01:52:00,2371,0,product_page,vip,P0050,other_accessories,phone_cases,cars,0,0,6,12,3,10,0
C_C02107,C_U2536,2025-05-16 14:53:00,2025-05-16 19:33:00,280,0,general_contact,vip,P0032,other_accessories,protection_accessories,unknown,0,0,5,16,4,14,1
C_C02108,C_U1256,2025-09-04 19:10:00,2025-09-05 00:40:00,330,1,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,1,9,4,3,19,1
C_C02109,C_U2529,2025-07-16 18:09:00,2025-07-16 18:46:00,37,0,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0,7,16,2,18,1
C_C02110,C_U0247,2025-08-22 08:42:00,2025-08-23 13:50:00,1748,0,product_page,two_times,P0025,other_accessories,airpods_cases,unknown,0,0,8,22,4,8,0
C_C02111,C_U1973,2025-04-12 11:01:00,2025-04-12 13:33:00,152,1,general_contact,two_times,P0028,other_accessories,airpods_cases,unknown,0,0,4,12,5,11,1
C_C02112,C_U0287,2025-06-01 20:23:00,2025-06-05 11:37:00,5234,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0,6,1,6,20,0
C_C02113,C_U0109,2025-06-23 08:57:00,2025-06-27 05:49:00,5572,0,product_page,lead,P0039,other_accessories,phone_cases,all_phone_cases,0,0,6,23,0,8,0
C_C02114,C_U1001,2025-01-16 12:20:00,2025-01-16 12:36:00,16,1,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,1,16,3,12,1
C_C02115,C_U1278,2025-09-05 14:06:00,2025-09-06 06:09:00,963,1,product_page,lead,P0043,other_accessories,phone_cases,football,0,1,9,5,4,14,1
C_C02116,C_U1994,2025-07-27 22:13:00,2025-07-28 08:36:00,623,0,product_page,one_time,P0047,other_accessories,phone_cases,personalized_cases,1,0,7,27,6,22,1
C_C02117,C_U2139,2025-12-18 11:07:00,2025-12-21 16:52:00,4665,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,12,18,3,11,0
C_C02118,C_U1881,2025-04-28 21:18:00,2025-04-30 21:44:00,2906,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0,4,28,0,21,0
C_C02119,C_U0724,2025-05-28 22:02:00,2025-05-30 21:54:00,2872,1,product_page,lead,P0007,retro_consoles,caseover_projector,unknown,1,0,5,28,2,22,0
C_C02120,C_U2224,2025-10-14 10:43:00,2025-10-16 03:27:00,2444,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,10,14,1,10,0
C_C02121,C_U2597,2025-05-31 16:07:00,2025-05-31 20:41:00,274,0,product_page,lead,P0018,kits_and_bundles,unknown,unknown,1,0,5,31,5,16,1
C_C02122,C_U0571,2025-12-27 17:57:00,2025-12-28 06:55:00,778,0,product_page,vip,P0027,other_accessories,airpods_cases,unknown,1,1,12,27,5,17,1
C_C02123,C_U1159,2025-03-30 14:35:00,2025-04-01 21:25:00,3290,0,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,1,0,3,30,6,14,0
C_C02124,C_U0573,2025-08-28 18:51:00,2025-08-28 19:29:00,38,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0,8,28,3,18,1
C_C02125,C_U0730,2025-08-27 16:56:00,2025-08-27 19:05:00,129,0,general_contact,two_times,P0024,earphones,unknown,unknown,1,0,8,27,2,16,1
C_C02126,C_U0561,2025-11-07 12:21:00,2025-11-07 16:39:00,258,0,general_contact,two_times,P0016,cameras_and_accessories,unknown,unknown,0,1,11,7,4,12,1
C_C02127,C_U2421,2025-01-31 13:01:00,2025-01-31 13:58:00,57,0,product_page,lead,P0012,car_accessories,unknown,unknown,1,0,1,31,4,13,1
C_C02128,C_U1074,2025-12-01 14:46:00,2025-12-01 23:37:00,531,1,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,1,1,12,1,0,14,1
C_C02129,C_U0446,2025-02-16 14:18:00,2025-02-17 19:49:00,1771,1,product_page,lead,P0011,car_accessories,unknown,unknown,0,0,2,16,6,14,0
C_C02130,C_U1201,2025-02-07 18:31:00,2025-02-11 06:33:00,5042,0,product_page,two_times,P0015,cameras_and_accessories,unknown,unknown,0,0,2,7,4,18,0
C_C02131,C_U2296,2025-02-12 21:33:00,2025-02-14 10:58:00,2245,0,product_page,lead,P0033,other_accessories,chargers_and_others,unknown,0,0,2,12,2,21,0
C_C02132,C_U0494,2025-06-30 22:21:00,2025-07-01 01:54:00,213,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0,6,30,0,22,1
C_C02133,C_U0673,2025-11-01 12:05:00,2025-11-01 16:34:00,269,1,general_contact,vip,unknown,unknown,unknown,unknown,1,1,11,1,5,12,1
C_C02134,C_U0994,2025-08-19 15:42:00,2025-08-21 14:31:00,2809,0,general_contact,two_times,P0043,other_accessories,phone_cases,football,0,0,8,19,1,15,0
C_C02135,C_U0380,2025-04-23 13:19:00,2025-04-23 21:21:00,482,1,general_contact,one_time,P0029,other_accessories,protection_accessories,unknown,0,0,4,23,2,13,1
C_C02136,C_U0209,2025-11-15 17:59:00,2025-11-15 21:27:00,208,0,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,0,1,11,15,5,17,1
C_C02137,C_U0390,2025-07-04 17:33:00,2025-07-04 17:57:00,24,0,product_page,vip,P0051,other_accessories,phone_cases,cars,0,0,7,4,4,17,1
C_C02138,C_U1243,2025-08-30 16:27:00,2025-08-31 10:33:00,1086,1,product_page,one_time,P0010,car_accessories,unknown,unknown,1,0,8,30,5,16,1
C_C02139,C_U1971,2025-12-03 13:28:00,2025-12-04 02:32:00,784,1,general_contact,vip,P0021,earphones,unknown,unknown,0,1,12,3,2,13,1
C_C02140,C_U2559,2025-02-22 17:58:00,2025-02-25 23:54:00,4676,1,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0,2,22,5,17,0
C_C02141,C_U2059,2025-09-02 15:57:00,2025-09-04 07:29:00,2372,0,product_page,lead,P0019,kits_and_bundles,unknown,unknown,1,1,9,2,1,15,0
C_C02142,C_U0933,2025-05-11 12:33:00,2025-05-14 16:19:00,4546,0,general_contact,lead,P0033,other_accessories,chargers_and_others,unknown,0,0,5,11,6,12,0
C_C02143,C_U2028,2025-09-26 20:28:00,2025-09-26 20:37:00,9,0,product_page,one_time,P0049,other_accessories,phone_cases,cars,1,1,9,26,4,20,1
C_C02144,C_U2623,2025-01-23 18:25:00,2025-01-23 19:18:00,53,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,0,0,1,23,3,18,1
C_C02145,C_U2091,2025-09-29 12:58:00,2025-09-30 23:10:00,2052,1,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,1,1,9,29,0,12,0
C_C02146,C_U1419,2025-02-06 11:14:00,2025-02-06 21:22:00,608,0,product_page,vip,P0048,other_accessories,phone_cases,personalized_cases,0,0,2,6,3,11,1
C_C02147,C_U0905,2025-04-04 10:13:00,2025-04-07 04:47:00,3994,1,product_page,one_time,P0021,earphones,unknown,unknown,0,0,4,4,4,10,0
C_C02148,C_U0285,2025-06-17 16:01:00,2025-06-18 13:33:00,1292,0,product_page,one_time,P0013,cameras_and_accessories,unknown,unknown,0,0,6,17,1,16,1
C_C02149,C_U0601,2025-01-07 20:09:00,2025-01-11 16:43:00,5554,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,1,7,1,20,0
C_C02150,C_U0365,2025-11-07 22:16:00,2025-11-07 23:32:00,76,0,product_page,lead,P0027,other_accessories,airpods_cases,unknown,0,1,11,7,4,22,1
C_C02151,C_U0335,2025-06-13 20:36:00,2025-06-16 12:07:00,3811,1,product_page,one_time,P0041,other_accessories,phone_cases,football,0,0,6,13,4,20,0
C_C02152,C_U2321,2025-10-25 22:25:00,2025-10-25 22:55:00,30,0,product_page,vip,P0024,earphones,unknown,unknown,1,0,10,25,5,22,1
C_C02153,C_U0232,2025-10-21 11:30:00,2025-10-23 06:39:00,2589,1,product_page,vip,P0010,car_accessories,unknown,unknown,0,0,10,21,1,11,0
C_C02154,C_U0055,2025-05-05 13:00:00,2025-05-07 04:35:00,2375,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,5,5,0,13,0
C_C02155,C_U1294,2025-02-06 18:55:00,2025-02-09 20:39:00,4424,0,product_page,vip,P0012,car_accessories,unknown,unknown,0,0,2,6,3,18,0
C_C02156,C_U1349,2025-05-01 16:04:00,2025-05-01 17:12:00,68,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0,5,1,3,16,1
C_C02157,C_U1535,2025-12-13 18:52:00,2025-12-13 19:09:00,17,0,general_contact,two_times,P0004,retro_consoles,caseover_console,unknown,0,1,12,13,5,18,1
C_C02158,C_U0198,2025-01-07 16:30:00,2025-01-11 13:37:00,5587,0,general_contact,two_times,P0014,cameras_and_accessories,unknown,unknown,0,0,1,7,1,16,0
C_C02159,C_U1729,2025-07-18 19:28:00,2025-07-21 11:53:00,3865,0,general_contact,vip,P0003,retro_consoles,caseover_console,unknown,0,0,7,18,4,19,0
C_C02160,C_U1580,2025-12-10 11:02:00,2025-12-10 16:22:00,320,0,product_page,one_time,P0025,other_accessories,airpods_cases,unknown,0,1,12,10,2,11,1
C_C02161,C_U1860,2025-09-19 12:02:00,2025-09-19 13:30:00,88,0,general_contact,lead,P0018,kits_and_bundles,unknown,unknown,0,1,9,19,4,12,1
C_C02162,C_U1236,2025-11-20 09:02:00,2025-11-20 17:45:00,523,0,general_contact,two_times,P0051,other_accessories,phone_cases,cars,0,1,11,20,3,9,1
C_C02163,C_U2019,2025-06-08 18:44:00,2025-06-10 11:37:00,2453,1,general_contact,two_times,P0023,earphones,unknown,unknown,0,0,6,8,6,18,0
C_C02164,C_U1562,2025-12-04 14:52:00,2025-12-06 06:38:00,2386,0,product_page,lead,P0024,earphones,unknown,unknown,0,1,12,4,3,14,0
C_C02165,C_U2395,2025-11-07 14:54:00,2025-11-09 19:50:00,3176,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,1,11,7,4,14,0
C_C02166,C_U0901,2025-08-21 08:31:00,2025-08-23 23:47:00,3796,0,general_contact,vip,P0011,car_accessories,unknown,unknown,0,0,8,21,3,8,0
C_C02167,C_U2088,2025-09-11 20:34:00,2025-09-11 21:21:00,47,0,product_page,one_time,P0001,retro_consoles,caseover_console,unknown,0,1,9,11,3,20,1
C_C02168,C_U2647,2025-09-06 14:35:00,2025-09-06 15:48:00,73,0,general_contact,one_time,P0004,retro_consoles,caseover_console,unknown,0,1,9,6,5,14,1
C_C02169,C_U0730,2025-12-28 17:48:00,2025-12-29 04:41:00,653,1,product_page,two_times,P0039,other_accessories,phone_cases,all_phone_cases,1,1,12,28,6,17,1
C_C02170,C_U1990,2025-11-11 13:34:00,2025-11-13 19:37:00,3243,0,general_contact,lead,P0007,retro_consoles,caseover_projector,unknown,0,1,11,11,1,13,0
C_C02171,C_U2107,2025-04-28 17:51:00,2025-04-28 21:24:00,213,1,general_contact,vip,P0008,retro_consoles,caseover_projector,unknown,1,0,4,28,0,17,1
C_C02172,C_U0749,2025-12-24 17:56:00,2025-12-24 22:46:00,290,0,product_page,vip,P0024,earphones,unknown,unknown,0,1,12,24,2,17,1
C_C02173,C_U0301,2025-06-21 12:25:00,2025-06-23 17:03:00,3158,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,6,21,5,12,0
C_C02174,C_U2514,2025-01-16 14:06:00,2025-01-16 23:20:00,554,1,product_page,vip,P0014,cameras_and_accessories,unknown,unknown,0,0,1,16,3,14,1
C_C02175,C_U2472,2025-05-22 15:13:00,2025-05-25 15:42:00,4349,0,product_page,lead,P0004,retro_consoles,caseover_console,unknown,0,0,5,22,3,15,0
C_C02176,C_U1625,2025-11-25 12:27:00,2025-11-25 13:05:00,38,1,general_contact,lead,P0013,cameras_and_accessories,unknown,unknown,1,1,11,25,1,12,1
C_C02177,C_U0307,2025-10-06 16:13:00,2025-10-06 20:09:00,236,1,general_contact,one_time,P0005,retro_consoles,caseover_projector,unknown,0,0,10,6,0,16,1
C_C02178,C_U2611,2025-03-12 16:54:00,2025-03-15 16:54:00,4320,0,product_page,one_time,P0055,other_accessories,phone_cases,men,0,0,3,12,2,16,0
C_C02179,C_U2319,2025-01-14 18:13:00,2025-01-18 03:33:00,4880,0,general_contact,lead,P0001,retro_consoles,caseover_console,unknown,0,0,1,14,1,18,0
C_C02180,C_U0102,2025-10-23 08:11:00,2025-10-24 22:28:00,2297,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,10,23,3,8,0
C_C02181,C_U2201,2025-09-08 19:57:00,2025-09-09 07:20:00,683,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1,9,8,0,19,1
C_C02182,C_U1129,2025-09-01 20:23:00,2025-09-04 00:00:00,3097,1,product_page,one_time,P0047,other_accessories,phone_cases,personalized_cases,1,1,9,1,0,20,0
C_C02183,C_U2216,2025-07-29 18:00:00,2025-07-29 23:38:00,338,1,product_page,lead,P0004,retro_consoles,caseover_console,unknown,1,0,7,29,1,18,1
C_C02184,C_U1766,2025-03-08 13:27:00,2025-03-10 02:43:00,2236,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,3,8,5,13,0
C_C02185,C_U1655,2025-08-21 21:24:00,2025-08-24 00:40:00,3076,0,product_page,two_times,P0004,retro_consoles,caseover_console,unknown,0,0,8,21,3,21,0
C_C02186,C_U2642,2025-04-09 15:32:00,2025-04-13 04:05:00,5073,0,product_page,two_times,P0012,car_accessories,unknown,unknown,0,0,4,9,2,15,0
C_C02187,C_U1639,2025-07-08 22:46:00,2025-07-11 18:46:00,4080,1,product_page,two_times,P0023,earphones,unknown,unknown,0,0,7,8,1,22,0
C_C02188,C_U1462,2025-11-30 20:19:00,2025-12-04 04:33:00,4814,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,1,1,11,30,6,20,0
C_C02189,C_U0657,2025-11-28 10:36:00,2025-11-28 16:53:00,377,0,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,1,1,11,28,4,10,1
C_C02190,C_U0507,2025-11-12 18:03:00,2025-11-12 19:06:00,63,1,product_page,vip,P0027,other_accessories,airpods_cases,unknown,0,1,11,12,2,18,1
C_C02191,C_U0696,2025-09-26 20:16:00,2025-09-26 22:11:00,115,1,general_contact,two_times,P0020,kits_and_bundles,unknown,unknown,1,1,9,26,4,20,1
C_C02192,C_U0501,2025-11-21 16:34:00,2025-11-21 17:13:00,39,0,general_contact,one_time,P0005,retro_consoles,caseover_projector,unknown,0,1,11,21,4,16,1
C_C02193,C_U2446,2025-12-27 15:25:00,2025-12-28 03:47:00,742,1,product_page,lead,P0030,other_accessories,protection_accessories,unknown,1,1,12,27,5,15,1
C_C02194,C_U1537,2025-12-20 15:13:00,2025-12-20 21:58:00,405,0,product_page,one_time,P0049,other_accessories,phone_cases,cars,0,1,12,20,5,15,1
C_C02195,C_U0762,2025-12-26 16:30:00,2025-12-26 18:54:00,144,1,general_contact,vip,unknown,unknown,unknown,unknown,1,1,12,26,4,16,1
C_C02196,C_U1423,2025-09-01 21:41:00,2025-09-02 09:09:00,688,1,product_page,vip,P0019,kits_and_bundles,unknown,unknown,1,1,9,1,0,21,1
C_C02197,C_U1671,2025-11-04 21:02:00,2025-11-05 04:05:00,423,1,general_contact,lead,P0043,other_accessories,phone_cases,football,0,1,11,4,1,21,1
C_C02198,C_U2602,2025-08-29 09:50:00,2025-08-29 21:21:00,691,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,8,29,4,9,1
C_C02199,C_U1548,2025-11-15 14:27:00,2025-11-15 19:30:00,303,1,product_page,two_times,P0043,other_accessories,phone_cases,football,0,1,11,15,5,14,1
C_C02200,C_U1923,2025-11-14 12:30:00,2025-11-14 23:47:00,677,1,product_page,two_times,P0003,retro_consoles,caseover_console,unknown,0,1,11,14,4,12,1
C_C02201,C_U2292,2025-12-17 19:09:00,2025-12-18 03:49:00,520,1,product_page,two_times,P0019,kits_and_bundles,unknown,unknown,0,1,12,17,2,19,1
C_C02202,C_U0360,2025-01-21 21:52:00,2025-01-24 06:38:00,3406,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,1,21,1,21,0
C_C02203,C_U0339,2025-09-06 11:13:00,2025-09-06 20:34:00,561,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1,9,6,5,11,1
C_C02204,C_U2567,2025-04-18 14:45:00,2025-04-18 18:17:00,212,1,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,4,18,4,14,1
C_C02205,C_U1395,2025-03-02 21:15:00,2025-03-03 14:31:00,1036,0,product_page,one_time,P0034,other_accessories,chargers_and_others,unknown,1,0,3,2,6,21,1
C_C02206,C_U0710,2025-04-12 08:25:00,2025-04-13 18:41:00,2056,1,product_page,lead,P0039,other_accessories,phone_cases,all_phone_cases,0,0,4,12,5,8,0
C_C02207,C_U0918,2025-02-15 10:54:00,2025-02-15 11:00:00,6,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,2,15,5,10,1
C_C02208,C_U0696,2025-03-27 15:30:00,2025-03-27 20:06:00,276,1,general_contact,two_times,P0021,earphones,unknown,unknown,1,0,3,27,3,15,1
C_C02209,C_U0945,2025-10-21 16:38:00,2025-10-24 19:16:00,4478,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,10,21,1,16,0
C_C02210,C_U2073,2025-04-08 22:56:00,2025-04-08 23:13:00,17,0,product_page,one_time,P0017,kits_and_bundles,unknown,unknown,0,0,4,8,1,22,1
C_C02211,C_U0308,2025-11-29 16:33:00,2025-11-29 20:11:00,218,0,product_page,lead,P0060,other_accessories,phone_cases,women,1,1,11,29,5,16,1
C_C02212,C_U0878,2025-12-01 19:47:00,2025-12-04 06:41:00,3534,1,general_contact,vip,P0024,earphones,unknown,unknown,1,1,12,1,0,19,0
C_C02213,C_U0112,2025-03-02 21:27:00,2025-03-06 03:55:00,4708,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,1,0,3,2,6,21,0
C_C02214,C_U1479,2025-01-03 10:57:00,2025-01-04 06:41:00,1184,0,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,0,0,1,3,4,10,1
C_C02215,C_U0019,2025-08-24 17:01:00,2025-08-26 23:29:00,3268,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,0,0,8,24,6,17,0
C_C02216,C_U1896,2025-10-28 16:14:00,2025-10-28 23:47:00,453,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0,10,28,1,16,1
C_C02217,C_U0572,2025-10-22 18:00:00,2025-10-25 18:36:00,4356,0,product_page,vip,P0052,other_accessories,phone_cases,cars,0,0,10,22,2,18,0
C_C02218,C_U1521,2025-03-09 09:59:00,2025-03-10 12:59:00,1620,0,general_contact,lead,P0021,earphones,unknown,unknown,0,0,3,9,6,9,0
C_C02219,C_U1158,2025-10-11 18:29:00,2025-10-12 12:18:00,1069,0,general_contact,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,10,11,5,18,1
C_C02220,C_U1904,2025-12-04 11:53:00,2025-12-05 09:05:00,1272,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,12,4,3,11,1
C_C02221,C_U0795,2025-05-26 10:33:00,2025-05-26 15:35:00,302,0,general_contact,vip,P0010,car_accessories,unknown,unknown,1,0,5,26,0,10,1
C_C02222,C_U2234,2025-03-29 17:59:00,2025-03-29 21:51:00,232,0,general_contact,vip,P0031,other_accessories,protection_accessories,unknown,1,0,3,29,5,17,1
C_C02223,C_U2421,2025-04-30 15:28:00,2025-05-01 04:48:00,800,1,general_contact,lead,P0004,retro_consoles,caseover_console,unknown,1,0,4,30,2,15,1
C_C02224,C_U0793,2025-05-03 12:55:00,2025-05-05 03:37:00,2322,0,product_page,two_times,P0039,other_accessories,phone_cases,all_phone_cases,0,0,5,3,5,12,0
C_C02225,C_U2554,2025-01-01 20:53:00,2025-01-02 03:42:00,409,1,product_page,two_times,P0023,earphones,unknown,unknown,1,0,1,1,2,20,1
C_C02226,C_U0152,2025-03-06 10:49:00,2025-03-09 17:07:00,4698,0,product_page,two_times,P0039,other_accessories,phone_cases,all_phone_cases,0,0,3,6,3,10,0
C_C02227,C_U1801,2025-08-27 09:03:00,2025-08-27 10:45:00,102,0,general_contact,lead,P0008,retro_consoles,caseover_projector,unknown,1,0,8,27,2,9,1
C_C02228,C_U1305,2025-08-31 11:53:00,2025-08-31 13:29:00,96,0,general_contact,lead,P0015,cameras_and_accessories,unknown,unknown,1,0,8,31,6,11,1
C_C02229,C_U0121,2025-12-09 15:55:00,2025-12-13 02:01:00,4926,0,product_page,one_time,P0012,car_accessories,unknown,unknown,0,1,12,9,1,15,0
C_C02230,C_U1484,2025-09-26 11:54:00,2025-09-27 19:34:00,1900,0,product_page,two_times,P0024,earphones,unknown,unknown,1,1,9,26,4,11,0
C_C02231,C_U0102,2025-09-29 18:33:00,2025-09-30 10:47:00,974,0,general_contact,vip,unknown,unknown,unknown,unknown,1,1,9,29,0,18,1
C_C02232,C_U0906,2025-01-01 17:44:00,2025-01-01 20:22:00,158,0,general_contact,lead,P0044,other_accessories,phone_cases,football,1,0,1,1,2,17,1
C_C02233,C_U0675,2025-09-03 10:07:00,2025-09-03 10:38:00,31,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,1,9,3,2,10,1
C_C02234,C_U0037,2025-12-27 12:45:00,2025-12-27 16:07:00,202,0,general_contact,one_time,unknown,unknown,unknown,unknown,1,1,12,27,5,12,1
C_C02235,C_U0861,2025-09-13 19:31:00,2025-09-13 23:07:00,216,1,product_page,vip,P0049,other_accessories,phone_cases,cars,0,1,9,13,5,19,1
C_C02236,C_U0266,2025-12-05 09:06:00,2025-12-05 15:57:00,411,1,product_page,vip,P0018,kits_and_bundles,unknown,unknown,0,1,12,5,4,9,1
C_C02237,C_U2058,2025-07-14 09:01:00,2025-07-14 10:53:00,112,0,product_page,one_time,P0005,retro_consoles,caseover_projector,unknown,0,0,7,14,0,9,1
C_C02238,C_U2070,2025-01-01 13:53:00,2025-01-01 14:39:00,46,0,product_page,lead,P0011,car_accessories,unknown,unknown,1,0,1,1,2,13,1
C_C02239,C_U1124,2025-10-21 10:39:00,2025-10-24 07:24:00,4125,0,product_page,one_time,P0003,retro_consoles,caseover_console,unknown,0,0,10,21,1,10,0
C_C02240,C_U2019,2025-02-21 14:42:00,2025-02-24 11:19:00,4117,0,general_contact,one_time,P0012,car_accessories,unknown,unknown,0,0,2,21,4,14,0
C_C02241,C_U1710,2025-02-06 18:50:00,2025-02-08 18:16:00,2846,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,2,6,3,18,0
C_C02242,C_U0572,2025-05-02 18:34:00,2025-05-03 16:46:00,1332,0,product_page,vip,P0007,retro_consoles,caseover_projector,unknown,1,0,5,2,4,18,1
C_C02243,C_U1855,2025-08-20 21:06:00,2025-08-20 23:34:00,148,0,product_page,two_times,P0009,car_accessories,unknown,unknown,0,0,8,20,2,21,1
