contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h
B_C02795,B_U1925,2025-12-17 20:05:00,2025-12-18 12:08:00,963,0,general_contact,vip,P0023,earphones,unknown,unknown,0,1,12,17,2,20,1
B_C02796,B_U1552,2025-05-13 17:56:00,2025-05-14 07:21:00,805,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,5,13,1,17,1
B_C02797,B_U0650,2025-05-15 16:13:00,2025-05-15 16:46:00,33,0,product_page,two_times,P0010,car_accessories,unknown,unknown,0,0,5,15,3,16,1
B_C02798,B_U0508,2025-09-25 19:47:00,2025-09-26 18:08:00,1341,0,product_page,lead,P0011,car_accessories,unknown,unknown,1,1,9,25,3,19,1
B_C02799,B_U0550,2025-03-14 13:59:00,2025-03-14 21:24:00,445,0,product_page,two_times,P0004,retro_consoles,caseover_console,unknown,0,0,3,14,4,13,1
B_C02800,B_U2022,2025-01-18 19:13:00,2025-01-20 02:47:00,1894,0,product_page,lead,P0012,car_accessories,unknown,unknown,0,0,1,18,5,19,0
B_C02801,B_U0168,2025-02-20 17:32:00,2025-02-20 23:48:00,376,0,product_page,two_times,P0023,earphones,unknown,unknown,0,0,2,20,3,17,1
B_C02802,B_U2346,2025-06-08 08:56:00,2025-06-10 13:51:00,3175,0,general_contact,lead,P0004,retro_consoles,caseover_console,unknown,0,0,6,8,6,8,0
B_C02803,B_U1579,2025-10-03 19:47:00,2025-10-05 11:21:00,2374,1,product_page,vip,P0047,other_accessories,phone_cases,personalized_cases,0,0,10,3,4,19,0
B_C02804,B_U0848,2025-02-06 12:57:00,2025-02-06 22:21:00,564,0,product_page,two_times,P0042,other_accessories,phone_cases,football,0,0,2,6,3,12,1
B_C02805,B_U1374,2025-02-12 12:19:00,2025-02-12 13:13:00,54,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,2,12,2,12,1
B_C02806,B_U1618,2025-01-13 14:23:00,2025-01-14 06:04:00,941,0,product_page,lead,P0023,earphones,unknown,unknown,0,0,1,13,0,14,1
B_C02807,B_U2551,2025-05-08 15:18:00,2025-05-08 16:05:00,47,0,product_page,vip,P0055,other_accessories,phone_cases,men,0,0,5,8,3,15,1
B_C02808,B_U1082,2025-03-06 15:08:00,2025-03-06 17:27:00,139,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,3,6,3,15,1
B_C02809,B_U0950,2025-01-11 08:17:00,2025-01-13 03:20:00,2583,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,1,11,5,8,0
B_C02810,B_U0823,2025-09-10 14:20:00,2025-09-10 17:10:00,170,0,product_page,two_times,P0013,cameras_and_accessories,unknown,unknown,0,1,9,10,2,14,1
B_C02811,B_U2117,2025-03-27 13:47:00,2025-03-27 14:30:00,43,0,product_page,one_time,P0011,car_accessories,unknown,unknown,1,0,3,27,3,13,1
B_C02812,B_U1662,2025-01-06 14:13:00,2025-01-10 09:20:00,5467,1,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,0,1,6,0,14,0
B_C02813,B_U1433,2025-03-13 21:57:00,2025-03-13 22:51:00,54,0,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,0,3,13,3,21,1
B_C02814,B_U0022,2025-08-18 14:55:00,2025-08-21 07:03:00,3848,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,8,18,0,14,0
B_C02815,B_U2484,2025-04-13 10:38:00,2025-04-13 23:43:00,785,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,4,13,6,10,1
B_C02816,B_U1511,2025-04-01 17:57:00,2025-04-03 08:34:00,2317,1,general_contact,two_times,P0020,kits_and_bundles,unknown,unknown,1,0,4,1,1,17,0
B_C02817,B_U1865,2025-08-16 12:48:00,2025-08-16 20:56:00,488,0,product_page,two_times,P0059,other_accessories,phone_cases,women,0,0,8,16,5,12,1
B_C02818,B_U0396,2025-08-14 21:11:00,2025-08-14 23:18:00,127,0,product_page,vip,P0005,retro_consoles,caseover_projector,unknown,0,0,8,14,3,21,1
B_C02819,B_U0728,2025-11-08 22:56:00,2025-11-08 23:17:00,21,0,product_page,lead,P0040,other_accessories,phone_cases,all_phone_cases,0,1,11,8,5,22,1
B_C02820,B_U0364,2025-11-28 19:07:00,2025-12-01 14:44:00,4057,0,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,1,1,11,28,4,19,0
B_C02821,B_U1853,2025-11-25 18:26:00,2025-11-25 18:44:00,18,1,product_page,two_times,P0010,car_accessories,unknown,unknown,1,1,11,25,1,18,1
B_C02822,B_U0888,2025-03-11 17:48:00,2025-03-12 01:50:00,482,0,product_page,two_times,P0033,other_accessories,chargers_and_others,unknown,0,0,3,11,1,17,1
B_C02823,B_U1583,2025-02-15 19:49:00,2025-02-16 00:46:00,297,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,2,15,5,19,1
B_C02824,B_U0443,2025-01-26 16:38:00,2025-01-26 17:36:00,58,0,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,1,0,1,26,6,16,1
B_C02825,B_U1692,2025-05-05 08:24:00,2025-05-06 20:18:00,2154,1,product_page,lead,P0003,retro_consoles,caseover_console,unknown,0,0,5,5,0,8,0
B_C02826,B_U0465,2025-09-24 15:33:00,2025-09-27 01:02:00,3449,1,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,0,1,9,24,2,15,0
B_C02827,B_U0012,2025-03-24 22:21:00,2025-03-25 14:10:00,949,1,product_page,one_time,P0008,retro_consoles,caseover_projector,unknown,0,0,3,24,0,22,1
B_C02828,B_U2374,2025-05-03 12:50:00,2025-05-05 06:14:00,2484,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,5,3,5,12,0
B_C02829,B_U0176,2025-08-18 08:30:00,2025-08-18 21:24:00,774,1,general_contact,two_times,P0016,cameras_and_accessories,unknown,unknown,0,0,8,18,0,8,1
B_C02830,B_U1812,2025-10-25 16:31:00,2025-10-25 17:16:00,45,1,product_page,lead,P0001,retro_consoles,caseover_console,unknown,1,0,10,25,5,16,1
B_C02831,B_U0508,2025-04-06 18:19:00,2025-04-06 20:59:00,160,0,product_page,vip,P0026,other_accessories,airpods_cases,unknown,0,0,4,6,6,18,1
B_C02832,B_U1592,2025-08-27 17:16:00,2025-08-28 21:17:00,1681,1,product_page,one_time,P0053,other_accessories,phone_cases,men,1,0,8,27,2,17,0
B_C02833,B_U1789,2025-02-17 13:10:00,2025-02-17 13:31:00,21,0,product_page,one_time,P0032,other_accessories,protection_accessories,unknown,0,0,2,17,0,13,1
B_C02834,B_U1897,2025-06-30 18:08:00,2025-07-03 17:04:00,4256,0,product_page,lead,P0045,other_accessories,phone_cases,personalized_cases,1,0,6,30,0,18,0
B_C02835,B_U0693,2025-01-22 14:30:00,2025-01-23 01:43:00,673,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,1,22,2,14,1
B_C02836,B_U0927,2025-08-12 19:28:00,2025-08-15 06:49:00,3561,1,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0,8,12,1,19,0
B_C02837,B_U1093,2025-08-07 09:58:00,2025-08-10 18:56:00,4858,0,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,8,7,3,9,0
B_C02838,B_U2027,2025-12-21 16:46:00,2025-12-23 12:56:00,2650,1,product_page,vip,P0023,earphones,unknown,unknown,0,1,12,21,6,16,0
B_C02839,B_U0294,2025-10-12 15:41:00,2025-10-14 13:03:00,2722,0,product_page,lead,P0006,retro_consoles,caseover_projector,unknown,0,0,10,12,6,15,0
B_C02840,B_U1264,2025-03-22 19:08:00,2025-03-23 18:20:00,1392,0,general_contact,two_times,P0026,other_accessories,airpods_cases,unknown,0,0,3,22,5,19,1
B_C02841,B_U1981,2025-08-13 11:22:00,2025-08-13 13:37:00,135,1,product_page,lead,P0017,kits_and_bundles,unknown,unknown,0,0,8,13,2,11,1
B_C02842,B_U0210,2025-07-14 18:01:00,2025-07-15 03:05:00,544,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,7,14,0,18,1
B_C02843,B_U0309,2025-10-14 08:05:00,2025-10-16 01:31:00,2486,1,product_page,vip,P0001,retro_consoles,caseover_console,unknown,0,0,10,14,1,8,0
B_C02844,B_U0033,2025-07-16 16:22:00,2025-07-20 05:01:00,5079,0,general_contact,two_times,P0012,car_accessories,unknown,unknown,0,0,7,16,2,16,0
B_C02845,B_U1454,2025-10-26 17:33:00,2025-10-27 23:41:00,1808,0,general_contact,two_times,P0010,car_accessories,unknown,unknown,1,0,10,26,6,17,0
B_C02846,B_U2099,2025-07-08 14:11:00,2025-07-08 16:09:00,118,0,product_page,vip,P0020,kits_and_bundles,unknown,unknown,0,0,7,8,1,14,1
B_C02847,B_U1647,2025-07-12 08:53:00,2025-07-12 18:16:00,563,0,general_contact,vip,P0059,other_accessories,phone_cases,women,0,0,7,12,5,8,1
B_C02848,B_U1561,2025-08-04 09:25:00,2025-08-04 23:56:00,871,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0,8,4,0,9,1
B_C02849,B_U0427,2025-08-21 16:58:00,2025-08-22 15:06:00,1328,1,product_page,two_times,P0019,kits_and_bundles,unknown,unknown,0,0,8,21,3,16,1
B_C02850,B_U1606,2025-01-09 20:02:00,2025-01-10 00:59:00,297,0,product_page,lead,P0011,car_accessories,unknown,unknown,0,0,1,9,3,20,1
B_C02851,B_U2122,2025-10-19 12:41:00,2025-10-19 14:13:00,92,0,product_page,one_time,P0041,other_accessories,phone_cases,football,0,0,10,19,6,12,1
B_C02852,B_U1313,2025-02-07 10:34:00,2025-02-08 03:34:00,1020,0,product_page,vip,P0023,earphones,unknown,unknown,0,0,2,7,4,10,1
B_C02853,B_U0752,2025-06-13 13:43:00,2025-06-13 22:34:00,531,0,general_contact,vip,P0014,cameras_and_accessories,unknown,unknown,0,0,6,13,4,13,1
B_C02854,B_U1091,2025-02-28 19:44:00,2025-03-03 20:31:00,4367,0,product_page,one_time,P0008,retro_consoles,caseover_projector,unknown,1,0,2,28,4,19,0
B_C02855,B_U0728,2025-08-31 16:26:00,2025-09-01 13:20:00,1254,0,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,1,0,8,31,6,16,1
B_C02856,B_U2118,2025-02-02 11:27:00,2025-02-02 13:47:00,140,0,product_page,lead,P0059,other_accessories,phone_cases,women,1,0,2,2,6,11,1
B_C02857,B_U0928,2025-01-28 15:03:00,2025-01-29 12:30:00,1287,0,product_page,one_time,P0024,earphones,unknown,unknown,1,0,1,28,1,15,1
B_C02858,B_U0361,2025-08-17 14:56:00,2025-08-17 18:43:00,227,0,general_contact,two_times,unknown,unknown,unknown,unknown,0,0,8,17,6,14,1
B_C02859,B_U1789,2025-08-09 10:57:00,2025-08-09 11:25:00,28,0,product_page,two_times,P0021,earphones,unknown,unknown,0,0,8,9,5,10,1
B_C02860,B_U1522,2025-08-31 11:16:00,2025-08-31 12:05:00,49,0,product_page,lead,P0022,earphones,unknown,unknown,1,0,8,31,6,11,1
B_C02861,B_U2566,2025-02-12 17:46:00,2025-02-13 08:59:00,913,0,product_page,one_time,P0030,other_accessories,protection_accessories,unknown,0,0,2,12,2,17,1
B_C02862,B_U1849,2025-05-22 12:18:00,2025-05-22 18:09:00,351,0,product_page,lead,P0037,other_accessories,phone_cases,all_phone_cases,0,0,5,22,3,12,1
B_C02863,B_U1763,2025-06-03 10:44:00,2025-06-03 13:46:00,182,0,product_page,vip,P0039,other_accessories,phone_cases,all_phone_cases,0,0,6,3,1,10,1
B_C02864,B_U2564,2025-09-24 14:47:00,2025-09-25 07:25:00,998,0,general_contact,one_time,P0018,kits_and_bundles,unknown,unknown,0,1,9,24,2,14,1
B_C02865,B_U2280,2025-06-06 21:40:00,2025-06-06 23:11:00,91,0,product_page,one_time,P0027,other_accessories,airpods_cases,unknown,0,0,6,6,4,21,1
B_C02866,B_U2578,2025-09-22 12:22:00,2025-09-23 00:19:00,717,1,general_contact,vip,P0051,other_accessories,phone_cases,cars,0,1,9,22,0,12,1
B_C02867,B_U2206,2025-10-24 14:56:00,2025-10-25 03:59:00,783,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,10,24,4,14,1
B_C02868,B_U0970,2025-07-12 17:17:00,2025-07-12 21:31:00,254,0,general_contact,vip,P0008,retro_consoles,caseover_projector,unknown,0,0,7,12,5,17,1
B_C02869,B_U0847,2025-01-01 18:02:00,2025-01-02 17:42:00,1420,1,product_page,lead,P0023,earphones,unknown,unknown,1,0,1,1,2,18,1
B_C02870,B_U2457,2025-07-25 15:41:00,2025-07-28 00:00:00,3379,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,1,0,7,25,4,15,0
B_C02871,B_U2010,2025-08-07 18:48:00,2025-08-08 01:17:00,389,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,8,7,3,18,1
B_C02872,B_U2627,2025-01-09 20:39:00,2025-01-11 03:57:00,1878,0,general_contact,one_time,P0037,other_accessories,phone_cases,all_phone_cases,0,0,1,9,3,20,0
B_C02873,B_U2038,2025-05-09 14:03:00,2025-05-12 09:05:00,4022,0,product_page,lead,P0029,other_accessories,protection_accessories,unknown,0,0,5,9,4,14,0
B_C02874,B_U2602,2025-07-10 08:41:00,2025-07-13 02:30:00,3949,0,general_contact,one_time,P0004,retro_consoles,caseover_console,unknown,0,0,7,10,3,8,0
B_C02875,B_U1055,2025-01-30 15:18:00,2025-02-02 16:15:00,4377,0,product_page,vip,P0011,car_accessories,unknown,unknown,1,0,1,30,3,15,0
B_C02876,B_U0514,2025-04-28 12:03:00,2025-04-28 20:29:00,506,0,general_contact,vip,unknown,unknown,unknown,unknown,1,0,4,28,0,12,1
B_C02877,B_U0737,2025-11-14 19:17:00,2025-11-14 19:57:00,40,0,product_page,lead,P0023,earphones,unknown,unknown,0,1,11,14,4,19,1
B_C02878,B_U1319,2025-08-26 16:49:00,2025-08-27 01:26:00,517,1,general_contact,one_time,P0016,cameras_and_accessories,unknown,unknown,1,0,8,26,1,16,1
B_C02879,B_U2116,2025-06-02 11:53:00,2025-06-05 23:53:00,5040,1,general_contact,lead,P0016,cameras_and_accessories,unknown,unknown,1,0,6,2,0,11,0
B_C02880,B_U1838,2025-06-28 12:20:00,2025-07-01 04:03:00,3823,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,0,6,28,5,12,0
B_C02881,B_U0430,2025-06-21 12:48:00,2025-06-21 18:19:00,331,1,product_page,lead,P0022,earphones,unknown,unknown,0,0,6,21,5,12,1
B_C02882,B_U0005,2025-09-15 09:30:00,2025-09-15 10:22:00,52,0,product_page,two_times,P0030,other_accessories,protection_accessories,unknown,0,1,9,15,0,9,1
B_C02883,B_U0889,2025-04-06 14:39:00,2025-04-09 21:38:00,4739,1,product_page,vip,P0038,other_accessories,phone_cases,all_phone_cases,0,0,4,6,6,14,0
B_C02884,B_U0712,2025-07-18 10:54:00,2025-07-19 09:18:00,1344,1,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,0,7,18,4,10,1
B_C02885,B_U1897,2025-07-05 14:42:00,2025-07-06 06:15:00,933,1,general_contact,two_times,P0008,retro_consoles,caseover_projector,unknown,0,0,7,5,5,14,1
B_C02886,B_U0400,2025-01-02 18:11:00,2025-01-02 18:38:00,27,0,product_page,lead,P0010,car_accessories,unknown,unknown,1,0,1,2,3,18,1
B_C02887,B_U1066,2025-05-24 21:11:00,2025-05-25 09:30:00,739,0,product_page,one_time,P0045,other_accessories,phone_cases,personalized_cases,0,0,5,24,5,21,1
B_C02888,B_U0445,2025-01-18 12:02:00,2025-01-20 19:06:00,3304,0,product_page,two_times,P0007,retro_consoles,caseover_projector,unknown,0,0,1,18,5,12,0
B_C02889,B_U0830,2025-04-24 09:40:00,2025-04-24 10:54:00,74,0,general_contact,lead,P0024,earphones,unknown,unknown,0,0,4,24,3,9,1
B_C02890,B_U1454,2025-05-09 22:49:00,2025-05-09 23:42:00,53,0,product_page,two_times,P0023,earphones,unknown,unknown,0,0,5,9,4,22,1
B_C02891,B_U1304,2025-07-27 13:20:00,2025-07-27 15:33:00,133,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,1,0,7,27,6,13,1
B_C02892,B_U0374,2025-10-08 20:06:00,2025-10-09 19:17:00,1391,1,product_page,vip,P0019,kits_and_bundles,unknown,unknown,0,0,10,8,2,20,1
B_C02893,B_U2003,2025-10-08 18:19:00,2025-10-09 06:23:00,724,0,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,0,10,8,2,18,1
B_C02894,B_U0958,2025-12-08 11:39:00,2025-12-09 22:58:00,2119,1,product_page,lead,P0001,retro_consoles,caseover_console,unknown,0,1,12,8,0,11,0
B_C02895,B_U1589,2025-11-15 11:38:00,2025-11-16 16:31:00,1733,1,product_page,one_time,P0045,other_accessories,phone_cases,personalized_cases,0,1,11,15,5,11,0
B_C02896,B_U0290,2025-09-15 09:29:00,2025-09-15 11:30:00,121,0,general_contact,vip,P0025,other_accessories,airpods_cases,unknown,0,1,9,15,0,9,1
B_C02897,B_U1209,2025-05-14 11:32:00,2025-05-14 12:30:00,58,0,product_page,one_time,P0009,car_accessories,unknown,unknown,0,0,5,14,2,11,1
B_C02898,B_U1125,2025-03-21 10:30:00,2025-03-21 17:25:00,415,1,product_page,one_time,P0008,retro_consoles,caseover_projector,unknown,0,0,3,21,4,10,1
B_C02899,B_U0496,2025-02-03 17:04:00,2025-02-03 17:46:00,42,0,general_contact,one_time,P0060,other_accessories,phone_cases,women,0,0,2,3,0,17,1
B_C02900,B_U1668,2025-04-05 13:53:00,2025-04-05 19:00:00,307,1,product_page,lead,P0012,car_accessories,unknown,unknown,0,0,4,5,5,13,1
B_C02901,B_U0899,2025-02-24 18:36:00,2025-02-25 03:39:00,543,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,2,24,0,18,1
B_C02902,B_U0421,2025-05-10 15:45:00,2025-05-13 13:19:00,4174,0,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,0,0,5,10,5,15,0
B_C02903,B_U0471,2025-02-01 16:32:00,2025-02-02 07:27:00,895,1,product_page,lead,P0047,other_accessories,phone_cases,personalized_cases,1,0,2,1,5,16,1
B_C02904,B_U1634,2025-10-27 14:07:00,2025-10-27 23:51:00,584,0,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,1,0,10,27,0,14,1
B_C02905,B_U0867,2025-08-26 12:06:00,2025-08-26 19:34:00,448,1,general_contact,vip,unknown,unknown,unknown,unknown,1,0,8,26,1,12,1
B_C02906,B_U0186,2025-10-31 13:57:00,2025-11-01 11:43:00,1306,0,product_page,two_times,P0016,cameras_and_accessories,unknown,unknown,1,0,10,31,4,13,1
B_C02907,B_U2247,2025-12-17 20:16:00,2025-12-19 04:22:00,1926,0,product_page,one_time,P0020,kits_and_bundles,unknown,unknown,0,1,12,17,2,20,0
B_C02908,B_U0215,2025-04-21 10:05:00,2025-04-21 15:52:00,347,0,product_page,two_times,P0006,retro_consoles,caseover_projector,unknown,0,0,4,21,0,10,1
B_C02909,B_U0886,2025-11-08 17:14:00,2025-11-10 19:43:00,3029,1,product_page,one_time,P0021,earphones,unknown,unknown,0,1,11,8,5,17,0
B_C02910,B_U1523,2025-07-16 13:17:00,2025-07-16 18:59:00,342,0,product_page,lead,P0030,other_accessories,protection_accessories,unknown,0,0,7,16,2,13,1
B_C02911,B_U1533,2025-08-26 10:56:00,2025-08-27 03:54:00,1018,0,general_contact,vip,P0021,earphones,unknown,unknown,1,0,8,26,1,10,1
B_C02912,B_U1898,2025-08-10 15:49:00,2025-08-10 19:58:00,249,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,8,10,6,15,1
B_C02913,B_U0322,2025-03-16 09:40:00,2025-03-16 11:22:00,102,1,general_contact,lead,P0043,other_accessories,phone_cases,football,0,0,3,16,6,9,1
B_C02914,B_U1726,2025-02-15 13:55:00,2025-02-18 13:42:00,4307,1,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,2,15,5,13,0
B_C02915,B_U0415,2025-12-13 19:43:00,2025-12-13 22:18:00,155,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,1,12,13,5,19,1
B_C02916,B_U1265,2025-08-10 17:55:00,2025-08-12 05:03:00,2108,0,product_page,lead,P0021,earphones,unknown,unknown,0,0,8,10,6,17,0
B_C02917,B_U0667,2025-09-20 20:31:00,2025-09-22 16:40:00,2649,0,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,0,1,9,20,5,20,0
B_C02918,B_U0134,2025-04-08 19:27:00,2025-04-08 20:42:00,75,0,product_page,two_times,P0052,other_accessories,phone_cases,cars,0,0,4,8,1,19,1
B_C02919,B_U2492,2025-06-21 17:59:00,2025-06-23 06:49:00,2210,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,6,21,5,17,0
B_C02920,B_U0026,2025-01-24 21:11:00,2025-01-26 00:02:00,1611,0,product_page,lead,P0004,retro_consoles,caseover_console,unknown,0,0,1,24,4,21,0
B_C02921,B_U0343,2025-12-01 17:10:00,2025-12-04 18:59:00,4429,1,general_contact,vip,unknown,unknown,unknown,unknown,1,1,12,1,0,17,0
B_C02922,B_U0732,2025-07-21 14:42:00,2025-07-21 17:06:00,144,0,general_contact,two_times,P0017,kits_and_bundles,unknown,unknown,0,0,7,21,0,14,1
B_C02923,B_U1960,2025-01-23 17:50:00,2025-01-24 13:15:00,1165,1,product_page,vip,P0015,cameras_and_accessories,unknown,unknown,0,0,1,23,3,17,1
B_C02924,B_U2124,2025-07-25 17:20:00,2025-07-26 23:49:00,1829,0,general_contact,two_times,P0051,other_accessories,phone_cases,cars,1,0,7,25,4,17,0
B_C02925,B_U2565,2025-09-15 16:42:00,2025-09-16 07:20:00,878,0,product_page,one_time,P0009,car_accessories,unknown,unknown,0,1,9,15,0,16,1
B_C02926,B_U1861,2025-07-15 11:39:00,2025-07-15 20:54:00,555,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,0,0,7,15,1,11,1
B_C02927,B_U0775,2025-10-23 15:26:00,2025-10-23 22:39:00,433,1,product_page,vip,P0024,earphones,unknown,unknown,0,0,10,23,3,15,1
B_C02928,B_U0861,2025-06-17 14:13:00,2025-06-18 13:36:00,1403,1,product_page,lead,P0036,other_accessories,chargers_and_others,unknown,0,0,6,17,1,14,1
B_C02929,B_U2729,2025-03-16 15:21:00,2025-03-19 20:29:00,4628,0,product_page,two_times,P0003,retro_consoles,caseover_console,unknown,0,0,3,16,6,15,0
B_C02930,B_U1107,2025-08-02 18:11:00,2025-08-06 17:45:00,5734,1,product_page,one_time,P0009,car_accessories,unknown,unknown,1,0,8,2,5,18,0
B_C02931,B_U1192,2025-06-10 18:05:00,2025-06-12 09:14:00,2349,0,product_page,one_time,P0008,retro_consoles,caseover_projector,unknown,0,0,6,10,1,18,0
B_C02932,B_U2511,2025-03-28 19:20:00,2025-03-29 05:40:00,620,0,product_page,lead,P0012,car_accessories,unknown,unknown,1,0,3,28,4,19,1
B_C02933,B_U0661,2025-05-21 15:17:00,2025-05-21 18:23:00,186,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,5,21,2,15,1
B_C02934,B_U0922,2025-08-12 10:17:00,2025-08-12 18:52:00,515,0,product_page,vip,P0024,earphones,unknown,unknown,0,0,8,12,1,10,1
B_C02935,B_U2525,2025-05-01 12:56:00,2025-05-02 07:10:00,1094,0,product_page,lead,P0016,cameras_and_accessories,unknown,unknown,1,0,5,1,3,12,1
B_C02936,B_U2118,2025-12-24 09:45:00,2025-12-24 10:45:00,60,1,product_page,one_time,P0046,other_accessories,phone_cases,personalized_cases,0,1,12,24,2,9,1
B_C02937,B_U1281,2025-09-18 21:28:00,2025-09-19 03:39:00,371,1,product_page,one_time,P0021,earphones,unknown,unknown,0,1,9,18,3,21,1
B_C02938,B_U1758,2025-01-11 17:09:00,2025-01-12 03:05:00,596,0,product_page,vip,P0007,retro_consoles,caseover_projector,unknown,0,0,1,11,5,17,1
B_C02939,B_U1051,2025-05-03 13:25:00,2025-05-03 19:21:00,356,1,product_page,two_times,P0014,cameras_and_accessories,unknown,unknown,0,0,5,3,5,13,1
B_C02940,B_U2655,2025-07-13 21:58:00,2025-07-16 07:28:00,3450,1,product_page,vip,P0034,other_accessories,chargers_and_others,unknown,0,0,7,13,6,21,0
B_C02941,B_U2743,2025-10-25 16:51:00,2025-10-26 15:14:00,1343,0,general_contact,lead,P0038,other_accessories,phone_cases,all_phone_cases,1,0,10,25,5,16,1
B_C02942,B_U2553,2025-11-04 20:47:00,2025-11-05 02:52:00,365,1,general_contact,vip,unknown,unknown,unknown,unknown,0,1,11,4,1,20,1
B_C02943,B_U0591,2025-10-30 13:14:00,2025-10-30 13:36:00,22,0,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,1,0,10,30,3,13,1
B_C02944,B_U2520,2025-10-17 09:52:00,2025-10-17 13:02:00,190,1,product_page,vip,P0016,cameras_and_accessories,unknown,unknown,0,0,10,17,4,9,1
B_C02945,B_U0486,2025-04-07 13:00:00,2025-04-07 14:19:00,79,0,product_page,lead,P0009,car_accessories,unknown,unknown,0,0,4,7,0,13,1
B_C02946,B_U2349,2025-10-27 13:17:00,2025-10-27 14:12:00,55,0,product_page,two_times,P0022,earphones,unknown,unknown,1,0,10,27,0,13,1
B_C02947,B_U0806,2025-01-22 18:13:00,2025-01-22 19:28:00,75,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,1,22,2,18,1
B_C02948,B_U1241,2025-04-12 19:14:00,2025-04-13 18:43:00,1409,0,product_page,two_times,P0011,car_accessories,unknown,unknown,0,0,4,12,5,19,1
B_C02949,B_U1704,2025-10-15 20:01:00,2025-10-17 22:04:00,3003,0,product_page,lead,P0051,other_accessories,phone_cases,cars,0,0,10,15,2,20,0
B_C02950,B_U0811,2025-09-16 18:09:00,2025-09-18 18:01:00,2872,0,product_page,one_time,P0014,cameras_and_accessories,unknown,unknown,0,1,9,16,1,18,0
B_C02951,B_U0282,2025-04-06 21:14:00,2025-04-06 21:54:00,40,0,product_page,vip,P0023,earphones,unknown,unknown,0,0,4,6,6,21,1
B_C02952,B_U1500,2025-07-17 12:07:00,2025-07-17 15:32:00,205,1,general_contact,vip,P0020,kits_and_bundles,unknown,unknown,0,0,7,17,3,12,1
B_C02953,B_U1285,2025-10-23 14:53:00,2025-10-25 08:18:00,2485,0,product_page,lead,P0053,other_accessories,phone_cases,men,0,0,10,23,3,14,0
B_C02954,B_U1405,2025-02-17 15:52:00,2025-02-18 09:28:00,1056,1,product_page,one_time,P0010,car_accessories,unknown,unknown,0,0,2,17,0,15,1
B_C02955,B_U0409,2025-11-26 15:51:00,2025-11-27 00:36:00,525,0,product_page,one_time,P0027,other_accessories,airpods_cases,unknown,1,1,11,26,2,15,1
B_C02956,B_U1909,2025-05-12 10:57:00,2025-05-12 12:51:00,114,0,product_page,vip,P0010,car_accessories,unknown,unknown,0,0,5,12,0,10,1
B_C02957,B_U1678,2025-01-16 21:33:00,2025-01-17 01:03:00,210,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,1,16,3,21,1
B_C02958,B_U2176,2025-08-26 17:56:00,2025-08-30 11:55:00,5399,1,general_contact,lead,P0015,cameras_and_accessories,unknown,unknown,1,0,8,26,1,17,0
B_C02959,B_U0623,2025-12-10 13:28:00,2025-12-10 19:57:00,389,0,product_page,lead,P0021,earphones,unknown,unknown,0,1,12,10,2,13,1
B_C02960,B_U2213,2025-02-12 16:58:00,2025-02-13 02:24:00,566,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,2,12,2,16,1
