response_time_min,converted,platform_email,platform_instagram,platform_website,platform_whatsapp,contact_reason_complaint,contact_reason_customization_request,contact_reason_order_status,contact_reason_other,contact_reason_price_question,contact_reason_product_question,contact_reason_return_or_exchange,contact_reason_shipping_question,contact_reason_stock_availability,contact_reason_warranty_or_issue,customer_type_first_time_customer,customer_type_lead,customer_type_returning_customer,customer_type_vip_customer
67,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
452,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
81,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
629,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
245,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1376,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
381,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
20,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
497,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
11,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
261,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
96,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
473,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
62,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
34,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
82,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
31,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
43,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
278,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
111,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
96,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
86,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
92,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
222,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
93,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
155,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
125,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
478,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
85,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
141,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
51,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
394,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
363,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
170,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
31,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
89,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2769,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
101,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
853,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
12,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
201,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
16,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
22,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
982,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
397,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
22,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
98,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
13,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
127,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
15,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
131,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
18,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
383,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
63,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
611,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
49,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
452,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
40,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
99,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
117,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
176,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
358,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
13,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
18,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
14,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
131,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
112,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
116,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
910,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
16,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
286,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
631,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
51,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
14,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
779,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
521,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
449,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
164,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
18,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
302,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1376,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
52,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
56,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
76,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
103,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
307,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
44,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
34,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
351,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
267,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
55,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
484,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
15,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
10,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
281,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
103,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
423,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
25,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
223,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
42,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1232,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1150,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
637,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
722,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
453,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
637,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
623,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
369,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
13,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1250,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
697,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
524,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
64,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
13,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
170,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
18,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
35,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
16,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2490,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
284,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
10,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
65,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
45,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
74,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
47,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
202,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
68,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
184,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
262,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
525,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
586,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
270,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
457,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
126,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1317,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
32,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
267,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
111,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
19,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1140,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
523,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
15,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
72,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
374,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
64,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
177,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
861,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
317,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
981,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
208,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
256,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
27,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
401,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
127,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
135,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
692,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
137,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
12,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
126,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
618,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
76,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
36,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
113,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
263,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
576,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
87,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
669,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1070,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
849,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
25,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
130,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
27,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1196,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
64,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
456,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
109,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
138,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1159,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
32,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
257,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
180,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1067,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
14,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
16,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
32,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
60,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
234,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
14,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1286,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
114,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
78,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
115,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
258,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
28,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
157,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
662,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
42,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
361,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
460,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
77,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
43,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
473,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
78,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
431,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2191,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
53,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
89,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
647,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
407,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1137,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
311,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
29,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
42,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
102,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
85,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
338,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1053,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
28,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
10,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
386,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
14,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
143,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1272,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2176,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
45,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
351,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1085,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
143,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1063,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
967,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
90,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
167,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
24,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
71,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
